Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSDP_F,17,1,0,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.14060711860656738,0.0
SSDP_F,17,1,1,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.17186903953552246,0.0
SSDP_F,17,1,2,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.15628266334533691,0.0
SSDP_F,17,1,3,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.14061880111694336,0.0
SSDP_F,17,1,4,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.15620183944702148,0.0
SSDP_F,17,1,5,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.1562814712524414,0.0
SSDP_F,17,1,6,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.14057540893554688,0.0
SSDP_F,17,1,7,DT,0.89195,0.89195,0.9090918014840466,0.89195,0.89080613723373,0.7839,0.89195,0.15623760223388672,0.0
SSDP_F,17,1,8,DT,0.8908,0.8908,0.9074932715645272,0.8908,0.8896700625655614,0.7816,0.8908,0.14065122604370117,0.015623092651367188
SSDP_F,17,1,9,DT,0.8911,0.8911,0.9085731368271006,0.8911,0.8899231062862457,0.7822,0.8911000000000001,0.14061856269836426,0.015628576278686523
