Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,2,1,0,DT,0.8393,0.8392999999999999,0.8478523821521649,0.8392999999999999,0.8383061389816189,0.6786,0.8392999999999999,0.3437495231628418,0.0
Vid_Inj,2,1,1,DT,0.8258,0.8258000000000001,0.8383510510338483,0.8258000000000001,0.8241694015373429,0.6516,0.8258000000000001,0.3906276226043701,0.0
Vid_Inj,2,1,2,DT,0.82825,0.8282499999999999,0.8400524344796656,0.8282499999999999,0.8267466944952666,0.6565,0.82825,0.4218757152557373,0.0
Vid_Inj,2,1,3,DT,0.80345,0.80345,0.8227436990129169,0.80345,0.8004679815129601,0.6069,0.80345,0.29686999320983887,0.0
Vid_Inj,2,1,4,DT,0.8321,0.8321000000000001,0.8425424617533446,0.8321000000000001,0.8308105581990972,0.6642,0.8321000000000001,0.3437342643737793,0.015628814697265625
Vid_Inj,2,1,5,DT,0.8378,0.8378,0.8468580452337392,0.8378,0.8367340956864625,0.6756,0.8378000000000001,0.2968623638153076,0.015625953674316406
Vid_Inj,2,1,6,DT,0.8271,0.8271,0.8391110558746786,0.8271,0.8255553255522533,0.6542,0.8271000000000001,0.35937023162841797,0.0
Vid_Inj,2,1,7,DT,0.80765,0.80765,0.8258443985123702,0.80765,0.8049268920679891,0.6153,0.80765,0.3281285762786865,0.0
Vid_Inj,2,1,8,DT,0.82905,0.8290500000000001,0.8403870150189758,0.8290500000000001,0.8276146223791541,0.6581,0.8290500000000001,0.31249380111694336,0.0
Vid_Inj,2,1,9,DT,0.82305,0.8230500000000001,0.836608766034151,0.8230500000000001,0.8212499652532207,0.6461,0.8230500000000001,0.32811713218688965,0.0
