Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ARPMitM,18,1,0,DT,0.92195,0.92195,0.9245261990314646,0.92195,0.9218314102370492,0.8439,0.92195,0.17186665534973145,0.0
ARPMitM,18,1,1,DT,0.9252,0.9252,0.9274033669333495,0.9252,0.92510347260653,0.8504,0.9252,0.20312070846557617,0.015629053115844727
ARPMitM,18,1,2,DT,0.90995,0.90995,0.9142856191472051,0.90995,0.9097137821367645,0.8199,0.9099499999999999,0.1874861717224121,0.0
ARPMitM,18,1,3,DT,0.9066,0.9066000000000001,0.9113805879921628,0.9066000000000001,0.9063278627701985,0.8132,0.9066,0.18749475479125977,0.0
ARPMitM,18,1,4,DT,0.93185,0.9318500000000001,0.933184315989326,0.9318500000000001,0.9317974797967861,0.8637,0.9318500000000001,0.18749189376831055,0.0
ARPMitM,18,1,5,DT,0.92,0.9199999999999999,0.9226376817719386,0.9199999999999999,0.9198749849452609,0.84,0.92,0.1718306541442871,0.0
ARPMitM,18,1,6,DT,0.9307,0.9307,0.9321537652663561,0.9307,0.9306416696441707,0.8613999999999999,0.9307,0.2031116485595703,0.0
ARPMitM,18,1,7,DT,0.9135,0.9135,0.9172978949092321,0.9135,0.9133027385880821,0.827,0.9135000000000001,0.1718590259552002,0.0
ARPMitM,18,1,8,DT,0.927,0.927,0.9289370109113539,0.927,0.9269174927726406,0.854,0.9269999999999999,0.1874997615814209,0.015625715255737305
ARPMitM,18,1,9,DT,0.91445,0.91445,0.9180111582806285,0.91445,0.9142674047897378,0.8289,0.9144500000000001,0.18749332427978516,0.0
