Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
EMPTY,3,1,0,DT,0.9984520123839009,0.9984519975462005,0.9984519975462005,0.9984519975462005,0.9984519975462005,0.9969039950924009,0.9984519975462005,0.18355441093444824,0.003746509552001953
EMPTY,3,2,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08957028388977051,0.0
EMPTY,3,3,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11213803291320801,0.0011904239654541016
EMPTY,3,4,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14810729026794434,0.010320663452148438
EMPTY,3,5,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2043931484222412,0.004999399185180664
EMPTY,3,6,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19788026809692383,0.0009987354278564453
EMPTY,3,7,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1643359661102295,0.0011894702911376953
EMPTY,3,8,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11335349082946777,0.0030002593994140625
EMPTY,3,9,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09293270111083984,0.0
EMPTY,3,10,0,DT,0.9961270333075135,0.9960843908598975,0.9961773039427556,0.9960843908598975,0.9961254618083379,0.9922509654780812,0.9960843908598975,0.23662734031677246,0.0
EMPTY,3,1,1,DT,0.9984520123839009,0.9984639016897081,0.9984447900466563,0.9984639016897081,0.9984519530313923,0.9969039134821148,0.9984639016897081,0.09786272048950195,0.0009751319885253906
EMPTY,3,2,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12721681594848633,0.0
EMPTY,3,3,1,DT,0.9992260061919505,0.9992211838006231,0.999231950844854,0.9992211838006231,0.9992259686325586,0.998451938192554,0.9992211838006231,0.09694862365722656,0.0
EMPTY,3,4,1,DT,0.9992260061919505,0.9992307692307693,0.9992223950233281,0.9992307692307693,0.9992259834712724,0.9984519678699462,0.9992307692307693,0.1502377986907959,0.0010006427764892578
EMPTY,3,5,1,DT,0.9992260061919505,0.9992138364779874,0.9992389649923896,0.9992138364779874,0.999225801657815,0.9984516042434672,0.9992138364779873,0.14059686660766602,0.0009999275207519531
EMPTY,3,6,1,DT,0.9992260061919505,0.9992877492877492,0.9991539763113367,0.9992877492877492,0.9992202507871424,0.9984405025154742,0.9992877492877492,0.1763134002685547,0.000997304916381836
EMPTY,3,7,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15763521194458008,0.0029997825622558594
EMPTY,3,8,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17314624786376953,0.000997781753540039
EMPTY,3,9,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19130730628967285,0.0009970664978027344
EMPTY,3,10,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21640515327453613,0.0010035037994384766
EMPTY,3,1,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09096288681030273,0.0
EMPTY,3,2,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08080935478210449,0.0
EMPTY,3,3,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07352876663208008,0.0010001659393310547
EMPTY,3,4,2,DT,0.9992260061919505,0.9992331288343559,0.999219968798752,0.9992331288343559,0.9992259500833661,0.9984519010942136,0.9992331288343559,0.0725259780883789,0.0
EMPTY,3,5,2,DT,0.9992260061919505,0.9992038216560509,0.9992481203007519,0.9992038216560509,0.9992253709016454,0.9984507427321607,0.9992038216560509,0.08912992477416992,0.0009946823120117188
EMPTY,3,6,2,DT,0.9992260061919505,0.9992038216560509,0.9992481203007519,0.9992038216560509,0.9992253709016454,0.9984507427321607,0.9992038216560509,0.07429695129394531,0.0
EMPTY,3,7,2,DT,0.9992260061919505,0.99921875,0.9992343032159265,0.99921875,0.9992259278231617,0.9984518565738579,0.9992187499999999,0.08711624145507812,0.0010001659393310547
EMPTY,3,8,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0731651782989502,0.0
EMPTY,3,9,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08047866821289062,0.0010008811950683594
EMPTY,3,10,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07390141487121582,0.0
EMPTY,3,1,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08964800834655762,0.0
EMPTY,3,2,3,DT,0.9992260061919505,0.999251497005988,0.9992,0.999251497005988,0.9992251479085891,0.9984502967465827,0.999251497005988,0.07462787628173828,0.0009953975677490234
EMPTY,3,3,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13211774826049805,0.0009999275207519531
EMPTY,3,4,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14411664009094238,0.0019998550415039062
EMPTY,3,5,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07385778427124023,0.0
EMPTY,3,6,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07413220405578613,0.0010004043579101562
EMPTY,3,7,3,DT,0.9992260061919505,0.9992163009404389,0.999236641221374,0.9992163009404389,0.9992258721670487,0.9984517452617653,0.9992163009404389,0.07497572898864746,0.0
EMPTY,3,8,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07490968704223633,0.0029976367950439453
EMPTY,3,9,3,DT,0.9984508133230054,0.9985052316890881,0.9983974358974359,0.9985052316890881,0.9984489287876894,0.9968978650294955,0.9985052316890881,0.09809279441833496,0.0
EMPTY,3,10,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07386517524719238,0.0
EMPTY,3,1,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08957147598266602,0.015654563903808594
EMPTY,3,2,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07448673248291016,0.0010006427764892578
EMPTY,3,3,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08813643455505371,0.0
EMPTY,3,4,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0735318660736084,0.0
EMPTY,3,5,4,DT,0.9992260061919505,0.9992700729927007,0.9991776315789473,0.9992700729927007,0.9992232472712953,0.9984464954765604,0.9992700729927007,0.07238054275512695,0.0
EMPTY,3,6,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14790701866149902,0.0
EMPTY,3,7,4,DT,0.9992260061919505,0.9992295839753467,0.9992236024844721,0.9992295839753467,0.9992259945999344,0.9984519901272435,0.9992295839753467,0.08305978775024414,0.00098419189453125
EMPTY,3,8,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12365531921386719,0.0010004043579101562
EMPTY,3,9,4,DT,0.9992254066615027,0.9992447129909365,0.9992063492063492,0.9992447129909365,0.9992249304628744,0.9984498618563955,0.9992447129909365,0.07408595085144043,0.0
EMPTY,3,10,4,DT,0.9992254066615027,0.9992435703479576,0.9992076069730587,0.9992435703479576,0.9992249881587075,0.9984499772479232,0.9992435703479576,0.07483363151550293,0.0009989738464355469
EMPTY,3,1,5,DT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06606125831604004,0.0
