MEAN,STD,TIME
0.49669085851345,0.49669085851345,10.125233173370361
0.5429334550143622,0.5429334550143622,12.935184240341187
0.5812296478796353,0.5812296478796353,13.249529123306274
0.6668040421107854,0.6668040421107854,10.60938024520874
0.7424388697484238,0.7424388697484238,10.765620231628418
0.7871892547371951,0.7871892547371951,10.171880960464478
0.8070145640981711,0.8070145640981711,10.578080415725708
0.8043961748855715,0.8043961748855715,11.133044242858887
0.7938228678762353,0.7938228678762353,10.437493562698364
0.796642000920036,0.796642000920036,10.832443475723267
0.8036802233799578,0.8036802233799578,10.390596866607666
0.8111985201901936,0.8111985201901936,10.296899557113647
0.8074401366705884,0.8074401366705884,9.89063286781311
0.8058791280511921,0.8058791280511921,10.593706369400024
0.8063120241025754,0.8063120241025754,12.00174856185913
0.8139881570055286,0.8139881570055286,10.25162386894226
0.8143645159838709,0.8143645159838709,10.140621185302734
0.8056261256401237,0.8056261256401237,9.984333753585815
0.811500197798216,0.811500197798216,10.531291246414185
0.812347716422679,0.812347716422679,10.12873125076294
0.8129824999007143,0.8129824999007143,9.64065933227539
0.8110113170340447,0.8110113170340447,9.78126049041748
0.7915624295874836,0.7915624295874836,9.937498807907104
0.8012959424471571,0.8012959424471571,10.359374761581421
0.807052946310611,0.807052946310611,10.406212568283081
