MEAN,STD,TIME
0.49251575881422455,0.49251575881422455,44.374961614608765
0.531593494847129,0.531593494847129,54.01770639419556
0.5611946008749783,0.5611946008749783,52.299535512924194
0.5744122232523561,0.5744122232523561,53.65620803833008
0.586259755660851,0.586259755660851,53.247578144073486
0.6028931451048142,0.6028931451048142,53.71877908706665
0.5898390470406227,0.5898390470406227,53.90194606781006
0.6112575746130763,0.6112575746130763,53.76154136657715
0.6368666092182522,0.6368666092182522,53.578155517578125
0.6338520809033457,0.6338520809033457,54.427332162857056
0.6503598013954698,0.6503598013954698,55.20877408981323
0.652602678114523,0.652602678114523,55.74999475479126
0.6631339316976669,0.6631339316976669,57.15382647514343
0.6889224806949416,0.6889224806949416,56.96877360343933
0.6802390610660031,0.6802390610660031,57.71873450279236
0.6878412099522405,0.6878412099522405,57.74264621734619
0.7094809973863503,0.7094809973863503,57.06249642372131
0.7063659419746384,0.7063659419746384,56.82416653633118
0.718230232618464,0.718230232618464,56.45482802391052
0.765112384006915,0.765112384006915,53.96876001358032
0.7765688505556515,0.7765688505556515,52.777687549591064
0.7958272690634113,0.7958272690634113,52.374979734420776
0.7856108134123662,0.7856108134123662,52.21877121925354
0.7907467787153283,0.7907467787153283,52.215270042419434
0.7581404211025685,0.7581404211025685,51.51735758781433
