MEAN,STD,TIME
0.480134685422494,0.480134685422494,65.32064461708069
0.48729056953578337,0.48729056953578337,77.12500405311584
0.48977843000520827,0.48977843000520827,79.84462404251099
0.49271658327240975,0.49271658327240975,75.85909032821655
0.4934731535892344,0.4934731535892344,76.07873678207397
0.49262605954889893,0.49262605954889893,73.343740940094
0.49365770445463225,0.49365770445463225,74.39788055419922
0.4956191567794056,0.4956191567794056,72.69389367103577
0.4966530514003352,0.4966530514003352,75.2548143863678
0.496647922882684,0.496647922882684,72.43749260902405
0.4986686497158534,0.4986686497158534,73.7309992313385
0.4978928220372428,0.4978928220372428,72.77381920814514
0.49913466848576105,0.49913466848576105,71.12781834602356
0.4986777390909501,0.4986777390909501,71.00637912750244
0.4994054142638871,0.4994054142638871,69.5758638381958
0.5000358157362622,0.5000358157362622,68.9062488079071
0.5010517870972634,0.5010517870972634,68.48294830322266
0.5004320175540434,0.5004320175540434,68.42390894889832
0.5003659567534345,0.5003659567534345,68.87604689598083
0.5012804833762229,0.5012804833762229,68.35272431373596
0.5006844276896181,0.5006844276896181,80.01560401916504
0.5004735659230561,0.5004735659230561,70.40117979049683
0.5005864261908145,0.5005864261908145,68.39216494560242
0.5005570917031847,0.5005570917031847,69.22504591941833
0.5012208378347534,0.5012208378347534,68.09638977050781
