MEAN,STD,TIME
0.48900886527672355,0.48900886527672355,26.171879768371582
0.4949991719662396,0.4949991719662396,32.75710844993591
0.49882402401801174,0.49882402401801174,30.921868801116943
0.5028894269940485,0.5028894269940485,30.16347885131836
0.5066927673253058,0.5066927673253058,29.203123331069946
0.5080061070609591,0.5080061070609591,27.953113555908203
0.5108457254150195,0.5108457254150195,28.196590662002563
0.5116373035032578,0.5116373035032578,28.395749807357788
0.5124859776125056,0.5124859776125056,27.624990224838257
0.5127399393888915,0.5127399393888915,27.609368085861206
0.5141332470877538,0.5141332470877538,29.375009536743164
0.5137917574795672,0.5137917574795672,28.98910903930664
0.5131865998609741,0.5131865998609741,29.531611919403076
0.5138513976087549,0.5138513976087549,29.374991178512573
0.5149099360286034,0.5149099360286034,29.73437190055847
0.5146261483156519,0.5146261483156519,29.828132152557373
0.5143883962674178,0.5143883962674178,30.705877780914307
0.5143847482892311,0.5143847482892311,30.72437596321106
0.5146766822278763,0.5146766822278763,30.5000057220459
0.5141012471208098,0.5141012471208098,30.593759536743164
0.5153946376966613,0.5153946376966613,30.9218590259552
0.5144601119447018,0.5144601119447018,31.406287908554077
0.5142520050609561,0.5142520050609561,32.292240142822266
0.5155369636871557,0.5155369636871557,30.781240224838257
0.5152092344812107,0.5152092344812107,30.874998092651367
