MEAN,STD,TIME
0.49821192518578,0.49821192518578,73.52242803573608
0.4989245984735641,0.4989245984735641,83.34975337982178
0.4998909108826512,0.4998909108826512,84.49999904632568
0.5012961484700128,0.5012961484700128,88.74830412864685
0.5019376509323731,0.5019376509323731,91.07812666893005
0.5028354199138556,0.5028354199138556,96.71921706199646
0.504249169566673,0.504249169566673,98.6848955154419
0.5041635666563503,0.5041635666563503,97.06250524520874
0.5052020231798094,0.5052020231798094,96.75447678565979
0.5060274156789386,0.5060274156789386,96.72070407867432
0.506078005791601,0.506078005791601,122.14282608032227
0.5061688380947497,0.5061688380947497,101.56846070289612
0.5060076165182555,0.5060076165182555,99.60009145736694
0.5065064255977897,0.5065064255977897,96.79686903953552
0.5063828963386325,0.5063828963386325,97.04506826400757
0.5065520481656012,0.5065520481656012,96.87269163131714
0.5066659114507208,0.5066659114507208,97.62500762939453
0.5066841331339762,0.5066841331339762,97.40708875656128
0.5067702921438925,0.5067702921438925,97.80261588096619
0.5063510415583043,0.5063510415583043,96.54697060585022
0.5067500707609919,0.5067500707609919,97.15183305740356
0.506440282044022,0.506440282044022,95.83380007743835
0.5070689808881614,0.5070689808881614,97.00508904457092
0.5066250069275425,0.5066250069275425,97.6985456943512
0.5060191564837714,0.5060191564837714,97.94660425186157
