Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,0,1,0,DT,0.7045,0.7045,0.7209164708450106,0.7045,0.6989063759922066,0.40900000000000003,0.7045,0.19476103782653809,0.0015146732330322266
AWT,0,1,1,DT,0.72685,0.72685,0.77413038946418,0.72685,0.7145414490479569,0.4537,0.72685,0.18303203582763672,0.0030128955841064453
AWT,0,1,2,DT,0.7036,0.7036,0.7343823100573127,0.7036,0.6935377914637577,0.4072,0.7036,0.20545339584350586,0.0
AWT,0,1,3,DT,0.6404,0.6404000000000001,0.6584120594632836,0.6404000000000001,0.6298789539498194,0.28080000000000005,0.6403999999999999,0.1831047534942627,0.0020143985748291016
AWT,0,1,4,DT,0.70295,0.70295,0.7255431664560246,0.70295,0.6953198766278843,0.40590000000000004,0.70295,0.15878868103027344,0.0009975433349609375
AWT,0,1,5,DT,0.73925,0.73925,0.7902858840945066,0.73925,0.7272623276780693,0.47850000000000004,0.73925,0.15361571311950684,0.0011069774627685547
AWT,0,1,6,DT,0.68875,0.68875,0.700709220785768,0.68875,0.6840434472084145,0.37749999999999995,0.68875,0.16415977478027344,0.002001523971557617
AWT,0,1,7,DT,0.69695,0.69695,0.7203539740730138,0.69695,0.6886837112000919,0.39390000000000003,0.6969500000000001,0.1461927890777588,0.0020079612731933594
AWT,0,1,8,DT,0.70235,0.70235,0.7187100001053828,0.70235,0.6966777024163942,0.40469999999999995,0.70235,0.15146732330322266,0.0019922256469726562
AWT,0,1,9,DT,0.7058,0.7058,0.732061195958157,0.7058,0.6972343853316708,0.41159999999999997,0.7058000000000002,0.14693927764892578,0.0019979476928710938
