Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,0,1,0,DT,0.83365,0.83365,0.8441784213509085,0.83365,0.8323680341218671,0.6673,0.83365,0.19563078880310059,0.001988649368286133
Vid_Inj,0,1,1,DT,0.82205,0.82205,0.836481844257772,0.82205,0.8201212314668294,0.6441,0.8220500000000001,0.19462013244628906,0.0020008087158203125
Vid_Inj,0,1,2,DT,0.51375,0.51375,0.7190104581873993,0.51375,0.36495651589533923,0.02749999999999997,0.51375,0.19702720642089844,0.0009832382202148438
Vid_Inj,0,1,3,DT,0.83805,0.83805,0.8476411445413929,0.83805,0.8369252239393903,0.6760999999999999,0.83805,0.19661211967468262,0.0020067691802978516
Vid_Inj,0,1,4,DT,0.8372,0.8371999999999999,0.8475538946629698,0.8371999999999999,0.8359784181047345,0.6744,0.8372,0.1946115493774414,0.002002716064453125
Vid_Inj,0,1,5,DT,0.8392,0.8392,0.8490516332982087,0.8392,0.8380573325383909,0.6784,0.8392,0.19261837005615234,0.0020117759704589844
Vid_Inj,0,1,6,DT,0.8292,0.8292,0.8414485658766094,0.8292,0.8276543890498945,0.6584,0.8292,0.1949005126953125,0.0019884109497070312
Vid_Inj,0,1,7,DT,0.84415,0.84415,0.8527454217687784,0.84415,0.8431947735293732,0.6883,0.84415,0.19358134269714355,0.0019996166229248047
Vid_Inj,0,1,8,DT,0.8364,0.8364,0.8462904001177635,0.8364,0.8352234542693467,0.6728000000000001,0.8364,0.1965198516845703,0.0019974708557128906
Vid_Inj,0,1,9,DT,0.83075,0.8307500000000001,0.8426423235465328,0.8307500000000001,0.8292685766714636,0.6615,0.83075,0.19262266159057617,0.001995086669921875
