Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
OS_Scan,0,1,0,DT,0.9341,0.9341,0.9341434143414342,0.9341,0.9340983524588116,0.8682,0.9341000000000002,0.15488362312316895,0.0009992122650146484
OS_Scan,0,1,1,DT,0.96495,0.96495,0.9666467696526664,0.96495,0.9649181097724405,0.9299,0.9649499999999999,0.15304899215698242,0.0010066032409667969
OS_Scan,0,1,2,DT,0.91875,0.91875,0.9195959095496111,0.91875,0.9187090291474629,0.8375,0.9187500000000001,0.15345501899719238,0.0020639896392822266
OS_Scan,0,1,3,DT,0.754,0.754,0.813752601676101,0.754,0.7417021175260405,0.508,0.754,0.15353155136108398,0.0019948482513427734
OS_Scan,0,1,4,DT,0.94215,0.94215,0.9421532232969978,0.94215,0.9421498945681828,0.8843,0.9421499999999999,0.15470504760742188,0.0009999275207519531
OS_Scan,0,1,5,DT,0.92855,0.92855,0.9286451635127515,0.92855,0.928546034126259,0.8571,0.92855,0.15565037727355957,0.0019915103912353516
OS_Scan,0,1,6,DT,0.7869,0.7869,0.8245505805914635,0.7869,0.7805350580002793,0.5738,0.7869000000000002,0.1539168357849121,0.0010001659393310547
OS_Scan,0,1,7,DT,0.6871,0.6871,0.7838385457174847,0.6871,0.6579559260305476,0.3742,0.6870999999999999,0.15251922607421875,0.001001596450805664
OS_Scan,0,1,8,DT,0.963,0.963,0.9638181752611608,0.963,0.9629836758010283,0.926,0.963,0.15191984176635742,0.0010056495666503906
OS_Scan,0,1,9,DT,0.79185,0.7918499999999999,0.8287680220158884,0.7918499999999999,0.7858378247179002,0.5837,0.7918499999999999,0.15351271629333496,0.0009953975677490234
