Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Fuzzing,0,1,0,DT,0.75855,0.7585500000000001,0.7592921589820464,0.7585500000000001,0.7583771037162779,0.5171,0.7585500000000001,0.17967844009399414,0.001996278762817383
Fuzzing,0,1,1,DT,0.74615,0.74615,0.7476219664938457,0.74615,0.7457721914180969,0.49229999999999996,0.74615,0.18153810501098633,0.0010025501251220703
Fuzzing,0,1,2,DT,0.77,0.77,0.7700073009974189,0.77,0.7699984451894895,0.54,0.7699999999999998,0.1822364330291748,0.0019941329956054688
Fuzzing,0,1,3,DT,0.7513,0.7513,0.7525445496424199,0.7513,0.7509932211583994,0.5025999999999999,0.7513,0.1814565658569336,0.0020961761474609375
Fuzzing,0,1,4,DT,0.7672,0.7672,0.7673414236130913,0.7672,0.7671692081277748,0.5344,0.7671999999999999,0.18066024780273438,0.0019969940185546875
Fuzzing,0,1,5,DT,0.7667,0.7666999999999999,0.7668641321158165,0.7666999999999999,0.766664122275441,0.5334,0.7666999999999999,0.1776750087738037,0.0009946823120117188
Fuzzing,0,1,6,DT,0.74955,0.7495499999999999,0.7506055530956945,0.7495499999999999,0.7492859975286127,0.4991,0.7495499999999999,0.18155527114868164,0.0011074542999267578
Fuzzing,0,1,7,DT,0.7686,0.7686,0.7686557084477037,0.7686,0.7685880036021067,0.5372,0.7686000000000001,0.17855334281921387,0.002000570297241211
Fuzzing,0,1,8,DT,0.74915,0.74915,0.7505330652815562,0.74915,0.74880331780698,0.49829999999999997,0.74915,0.17957496643066406,0.001998424530029297
Fuzzing,0,1,9,DT,0.7465,0.7464999999999999,0.7483887079933884,0.7464999999999999,0.7460171888352884,0.493,0.7465,0.1786799430847168,0.0010008811950683594
