Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ARPMitM,0,1,0,DT,0.9128,0.9128000000000001,0.9167046223202501,0.9128000000000001,0.9125952491267945,0.8256,0.9128,0.0946044921875,0.0012555122375488281
ARPMitM,0,1,1,DT,0.92135,0.92135,0.9239625633057307,0.92135,0.9212286478087399,0.8427,0.9213499999999999,0.09382128715515137,0.001998424530029297
ARPMitM,0,1,2,DT,0.9046,0.9046000000000001,0.9099084953748422,0.9046000000000001,0.904290128763787,0.8092,0.9046000000000001,0.09380602836608887,0.0010027885437011719
ARPMitM,0,1,3,DT,0.89305,0.89305,0.9008278602050708,0.89305,0.8925286432833263,0.7861,0.8930499999999999,0.09921526908874512,0.0019991397857666016
ARPMitM,0,1,4,DT,0.8864,0.8864000000000001,0.8957615170595952,0.8864000000000001,0.8857242175903848,0.7727999999999999,0.8864000000000001,0.0958108901977539,0.0019974708557128906
ARPMitM,0,1,5,DT,0.8778,0.8777999999999999,0.889428265705442,0.8777999999999999,0.8768809210000283,0.7556,0.8777999999999999,0.09580469131469727,0.0020036697387695312
ARPMitM,0,1,6,DT,0.9194,0.9194,0.9221698564280243,0.9194,0.9192675786458738,0.8388,0.9194,0.09381294250488281,0.0009930133819580078
ARPMitM,0,1,7,DT,0.8875,0.8875,0.8965660714484546,0.8875,0.8868533260254327,0.775,0.8875000000000001,0.09580659866333008,0.0009961128234863281
ARPMitM,0,1,8,DT,0.91785,0.91785,0.920898148601151,0.91785,0.917700997450136,0.8357,0.91785,0.09381794929504395,0.0010082721710205078
ARPMitM,0,1,9,DT,0.8852,0.8852,0.8947073312767564,0.8852,0.8845045139016323,0.7704,0.8851999999999999,0.09481358528137207,0.0020160675048828125
