Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
UDP,5,1,0,ET,0.0009179553591833626,0.5001429257472159,0.5003162326405426,0.5001429257472159,0.0009178353282926247,3.6158222616045066e-07,0.5001429257472159,0.0010020732879638672,0.03218340873718262
UDP,5,1,1,ET,0.0014702521520530206,0.4974091063423582,0.49806225151798084,0.4974091063423582,0.001470206721699147,-6.558270753576068e-06,0.4974091063423582,0.0,0.03193020820617676
UDP,5,1,2,ET,0.0015083415860440313,0.5004383056247952,0.5003164195036407,0.5004383056247952,0.0015082822507016093,1.109506970298213e-06,0.5004383056247952,0.0,0.031961917877197266
UDP,5,1,3,ET,0.0014740610954521215,0.49741101201898774,0.4980723525028108,0.49741101201898774,0.0014740140282783532,-6.55347192424216e-06,0.4974110120189877,0.0,0.030853748321533203
UDP,5,1,4,ET,0.0013864553972727965,0.4973671814565082,0.49781447739574597,0.4973671814565082,0.0013864386492195937,-6.663835746101299e-06,0.4973671814565082,0.0,0.031275272369384766
UDP,5,1,5,ET,0.0007694065666184201,0.5000686043586636,0.5003161856581233,0.5000686043586636,0.0007691615691641841,1.73533699077133e-07,0.5000686043586636,0.0049686431884765625,0.0280606746673584
UDP,5,1,6,ET,0.001409309057667403,0.4943684730001439,0.49550488869653136,0.4943684730001439,0.00140928350153419,-1.425419717016041e-05,0.4943684730001439,0.00510859489440918,0.025007247924804688
UDP,5,1,7,ET,0.0014740610954521215,0.49741101201898774,0.4980723525028108,0.49741101201898774,0.0014740140282783532,-6.55347192424216e-06,0.4974110120189877,0.0,0.02969503402709961
UDP,5,1,8,ET,0.0006703740382417917,0.5000190567662954,0.5003161543442655,0.5000190567662954,0.0006700212069044124,4.819903454134078e-08,0.5000190567662954,0.0,0.0300142765045166
UDP,5,1,9,ET,0.0014397806048602117,0.5004040034454633,0.500316397792077,0.5004040034454633,0.0014397499500257297,1.0226058622109235e-06,0.5004040034454633,0.0046122074127197266,0.03176689147949219
