Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK,5,1,0,ET,0.7695401528355007,0.8405179349499347,0.5508855665279294,0.8405179349499347,0.5271063047492406,0.1436058782122993,0.8405179349499345,0.004607439041137695,0.009103059768676758
ACK,5,1,1,ET,0.7633731063145194,0.8484642118213181,0.5510972070399176,0.8484642118213181,0.5248783834865436,0.1431955750426398,0.8484642118213183,0.0,0.01561594009399414
ACK,5,1,2,ET,0.7629262188854627,0.8408189518824802,0.5500311317660134,0.8408189518824802,0.5233748758494983,0.14026758778196013,0.8408189518824803,0.0020034313201904297,0.005464076995849609
ACK,5,1,3,ET,0.8347857174777673,0.8822794678789276,0.5703313295255624,0.8822794678789276,0.577657799339508,0.20798067393921427,0.8822794678789276,0.0009996891021728516,0.007088661193847656
ACK,5,1,4,ET,0.8545828305849756,0.8961835783068468,0.579235823293331,0.8961835783068468,0.5967520419151104,0.2361727346527328,0.8961835783068468,0.007436037063598633,0.005986928939819336
ACK,5,1,5,ET,0.7505474371005944,0.8418583102423466,0.5486370758767813,0.8418583102423466,0.5166057607733539,0.13459566051337035,0.8418583102423466,0.0030066967010498047,0.004993915557861328
ACK,5,1,6,ET,0.7749921794699915,0.8537071433609242,0.5534413921009165,0.8537071433609242,0.532506180907123,0.15139325165383233,0.8537071433609242,0.0,0.0
ACK,5,1,7,ET,0.7794163650176521,0.846346218251741,0.553126447134311,0.846346218251741,0.5338755501940141,0.15124272354601875,0.8463462182517411,0.0019943714141845703,0.0025713443756103516
ACK,5,1,8,ET,0.7646690798587835,0.8424581268659144,0.5504781745700315,0.8424581268659144,0.5246356173736425,0.1417424498469304,0.8424581268659144,0.0,0.009433507919311523
ACK,5,1,9,ET,0.8443937972024846,0.8835205952174312,0.5735773727212939,0.8835205952174312,0.5854852408434446,0.2185759510618569,0.8835205952174313,0.0,0.01573920249938965
