MEAN,STD,TIME
0.48170108407156,0.48170108407156,19.234384059906006
0.4695029125127589,0.4695029125127589,22.93152093887329
0.47394855136167113,0.47394855136167113,22.812490940093994
0.49029834034433123,0.49029834034433123,23.89711594581604
0.4958913911868338,0.4958913911868338,22.999950170516968
0.4965234438698292,0.4965234438698292,23.125004053115845
0.5160401744187987,0.5160401744187987,22.515661478042603
0.5148049314744907,0.5148049314744907,22.248358726501465
0.5450832054157223,0.5450832054157223,21.092541933059692
0.5671777779434907,0.5671777779434907,20.703155994415283
0.611897752650142,0.611897752650142,19.95308494567871
0.6088035823303798,0.6088035823303798,19.92191767692566
0.6309427596534979,0.6309427596534979,18.749998092651367
0.638309477211773,0.638309477211773,18.8906147480011
0.6474030208350512,0.6474030208350512,18.28125786781311
0.6532314534542116,0.6532314534542116,18.07812523841858
0.6679500394198814,0.6679500394198814,17.756865739822388
0.676332757534293,0.676332757534293,17.312498331069946
0.6895480075207535,0.6895480075207535,16.843785285949707
0.7067893646095882,0.7067893646095882,16.281198740005493
0.7386270320100056,0.7386270320100056,15.734421253204346
0.7322163479075489,0.7322163479075489,15.484375715255737
0.7549581307305802,0.7549581307305802,15.64725399017334
0.7426141651951056,0.7426141651951056,14.937537431716919
0.7674560886180191,0.7674560886180191,14.882646799087524
