Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ARPMitM,12,1,0,DT,0.50915,0.50915,0.5091595560732557,0.50915,0.5090219418754348,0.018299999999999983,0.50915,0.2591242790222168,0.0030012130737304688
ARPMitM,12,1,1,DT,0.50865,0.50865,0.5086513517737146,0.50865,0.5086308058908551,0.017299999999999982,0.50865,0.25322628021240234,0.0020012855529785156
ARPMitM,12,1,2,DT,0.5071,0.5071,0.5071003888172916,0.5071,0.5070932521066214,0.01419999999999999,0.5071,0.25609469413757324,0.001996755599975586
ARPMitM,12,1,3,DT,0.5087,0.5087,0.5087538057925322,0.5087,0.5079438868943573,0.01739999999999997,0.5087,0.2539827823638916,0.003989696502685547
ARPMitM,12,1,4,DT,0.506,0.506,0.5060325004581684,0.506,0.5053337389596674,0.01200000000000001,0.506,0.2526109218597412,0.0019927024841308594
ARPMitM,12,1,5,DT,0.50555,0.5055499999999999,0.5056348340608885,0.5055499999999999,0.5036819469447544,0.011099999999999999,0.5055499999999999,0.2539937496185303,0.002000570297241211
ARPMitM,12,1,6,DT,0.5081,0.5081,0.508107394267868,0.5081,0.507987816301995,0.016199999999999992,0.5081,0.25209951400756836,0.0029969215393066406
ARPMitM,12,1,7,DT,0.50745,0.50745,0.5074705908159365,0.50745,0.5071103682381142,0.014900000000000024,0.50745,0.2548098564147949,0.0019919872283935547
ARPMitM,12,1,8,DT,0.50665,0.50665,0.5066804377444732,0.50665,0.5060874026821176,0.013299999999999979,0.50665,0.25098443031311035,0.002000093460083008
ARPMitM,12,1,9,DT,0.50915,0.50915,0.509150297293159,0.50915,0.5091460130384908,0.018299999999999983,0.50915,0.2519962787628174,0.003005504608154297
