Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Fuzzing,18,1,0,DT,0.50905,0.50905,0.5092117233174926,0.50905,0.5068856904758542,0.018100000000000005,0.50905,0.23436641693115234,0.0
Fuzzing,18,1,1,DT,0.5109,0.5109,0.5110804085527579,0.5109,0.5089010110313423,0.02180000000000004,0.5109,0.31249380111694336,0.0
Fuzzing,18,1,2,DT,0.5125,0.5125,0.5127362632879473,0.5125,0.5102286314032821,0.025000000000000022,0.5125,0.26560068130493164,0.0
Fuzzing,18,1,3,DT,0.5089,0.5089,0.5090916802585583,0.5089,0.5062978142675287,0.017800000000000038,0.5089,0.23436260223388672,0.015631675720214844
Fuzzing,18,1,4,DT,0.50915,0.50915,0.5093707970631001,0.50915,0.5062414846051595,0.018299999999999983,0.50915,0.26561903953552246,0.0
Fuzzing,18,1,5,DT,0.50835,0.50835,0.5085435126984992,0.50835,0.505550146803157,0.016700000000000048,0.5083500000000001,0.21873784065246582,0.01563096046447754
Fuzzing,18,1,6,DT,0.5092,0.5092,0.5093738897799291,0.5092,0.506913255985089,0.018399999999999972,0.5092000000000001,0.24998927116394043,0.01563286781311035
Fuzzing,18,1,7,DT,0.50825,0.50825,0.5083211982525484,0.50825,0.5071958611467342,0.01649999999999996,0.50825,0.2343740463256836,0.0
Fuzzing,18,1,8,DT,0.50965,0.5096499999999999,0.5098488724709715,0.5096499999999999,0.5071621037840175,0.019299999999999984,0.5096499999999999,0.2656216621398926,0.0
Fuzzing,18,1,9,DT,0.51165,0.5116499999999999,0.5118785151929421,0.5116499999999999,0.5092899681317571,0.023299999999999987,0.51165,0.2656245231628418,0.0
