Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSDP_F,20,1,0,DT,0.51215,0.51215,0.5122784980427821,0.51215,0.5108702789052812,0.02429999999999999,0.5121499999999999,0.1874997615814209,0.0
SSDP_F,20,1,1,DT,0.5128,0.5128,0.5129078315081055,0.5128,0.511780358160214,0.025599999999999956,0.5127999999999999,0.2499837875366211,0.0
SSDP_F,20,1,2,DT,0.5126,0.5126,0.5126233405566893,0.5126,0.5123745951566112,0.0252,0.5126,0.23436284065246582,0.0
SSDP_F,20,1,3,DT,0.5124,0.5124,0.512422543935833,0.5124,0.512178680345486,0.024800000000000044,0.5124,0.18748950958251953,0.0
SSDP_F,20,1,4,DT,0.51205,0.51205,0.5120856343720898,0.51205,0.5116900557531219,0.02410000000000001,0.51205,0.18749570846557617,0.0
SSDP_F,20,1,5,DT,0.512,0.512,0.5121116206963374,0.512,0.5108730515106806,0.02400000000000002,0.512,0.1718769073486328,0.015620231628417969
SSDP_F,20,1,6,DT,0.51175,0.51175,0.5118188054213333,0.51175,0.5110383542190935,0.023499999999999965,0.51175,0.20311880111694336,0.0
SSDP_F,20,1,7,DT,0.5111,0.5111,0.5111237429619276,0.5111,0.5108389787874708,0.022199999999999998,0.5111,0.21874523162841797,0.0
SSDP_F,20,1,8,DT,0.51195,0.51195,0.5119907552581393,0.51195,0.5115349402482652,0.023900000000000032,0.51195,0.17186236381530762,0.0
SSDP_F,20,1,9,DT,0.5128,0.5128,0.5129432433923529,0.5128,0.5114482946837994,0.025599999999999956,0.5128,0.1875138282775879,0.015609264373779297
