Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSL_Ren,19,1,0,DT,0.51525,0.51525,0.5152617101575868,0.51525,0.5151569962029041,0.03049999999999997,0.5152500000000001,0.2031257152557373,0.0
SSL_Ren,19,1,1,DT,0.51475,0.51475,0.514760522628977,0.51475,0.514663502116006,0.02949999999999997,0.51475,0.23436737060546875,0.015630483627319336
SSL_Ren,19,1,2,DT,0.51755,0.51755,0.5175877025821483,0.51755,0.5172913055496985,0.03510000000000002,0.51755,0.21874737739562988,0.0
SSL_Ren,19,1,3,DT,0.51175,0.51175,0.5117731046000465,0.51175,0.5115103359798143,0.023499999999999965,0.51175,0.18749761581420898,0.015634536743164062
SSL_Ren,19,1,4,DT,0.5143,0.5143,0.5143327480360226,0.5143,0.5140224047378104,0.02859999999999996,0.5143,0.20311713218688965,0.0
SSL_Ren,19,1,5,DT,0.51695,0.51695,0.516971388191969,0.51695,0.5167977610946048,0.03390000000000004,0.51695,0.18749475479125977,0.0
SSL_Ren,19,1,6,DT,0.5158,0.5158,0.5158138554676065,0.5158,0.51569391759571,0.03159999999999996,0.5158,0.23436880111694336,0.0
SSL_Ren,19,1,7,DT,0.51485,0.51485,0.5148660912057821,0.51485,0.5147186816620545,0.02969999999999995,0.51485,0.2031099796295166,0.0
SSL_Ren,19,1,8,DT,0.51625,0.51625,0.516260573437878,0.51625,0.516171347604695,0.03249999999999997,0.51625,0.20311403274536133,0.015623331069946289
SSL_Ren,19,1,9,DT,0.51225,0.51225,0.5122606698479352,0.51225,0.512143860798715,0.024499999999999966,0.5122500000000001,0.2031247615814209,0.01562976837158203
