Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SYN_F,12,1,0,DT,0.6095885843835434,0.52538188913348,0.5309955467574341,0.52538188913348,0.5221900086930656,0.05462198648725625,0.52538188913348,0.14281678199768066,0.0
SYN_F,12,1,1,DT,0.6091885043675401,0.5260330298178908,0.5315269225763719,0.5260330298178908,0.523159906124081,0.05589078146280846,0.5260330298178908,0.17186284065246582,0.0
SYN_F,12,1,2,DT,0.6060545442421817,0.5229321292775666,0.5276835707098587,0.5229321292775666,0.519899409047117,0.04918846671628074,0.5229321292775666,0.1718730926513672,0.0
SYN_F,12,1,3,DT,0.6059211842368474,0.5229322493496098,0.5276528638092153,0.5229322493496098,0.519935101091073,0.049172884199411016,0.5229322493496098,0.12499856948852539,0.0
SYN_F,12,1,4,DT,0.6079215843168634,0.524532369421653,0.5297262978555004,0.524532369421653,0.5215148679116859,0.05267747883164686,0.5245323694216529,0.14061474800109863,0.0
SYN_F,12,1,5,DT,0.6087217443488697,0.5230799079447669,0.5284749917486191,0.5230799079447669,0.519343515399596,0.04981030843095047,0.5230799079447669,0.14062213897705078,0.0
SYN_F,12,1,6,DT,0.6077215443088618,0.5233811687012208,0.5285305191822546,0.5233811687012208,0.5200389796844075,0.050305584628090205,0.5233811687012208,0.14062762260437012,0.0
SYN_F,12,1,7,DT,0.6415949856637995,0.5243518711226736,0.5448225655346903,0.5243518711226736,0.5042345241934684,0.056945029937938374,0.5243518711226736,0.12499356269836426,0.0
SYN_F,12,1,8,DT,0.639461225578449,0.5206994096457875,0.5388755334371469,0.5206994096457875,0.4988421559115332,0.048546094001142404,0.5206994096457875,0.10936546325683594,0.0
SYN_F,12,1,9,DT,0.6089217843568714,0.5252323093856314,0.5306725461094649,0.5252323093856314,0.5221729458041595,0.05422998388218836,0.5252323093856314,0.12499284744262695,0.0
