Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,10,1,0,DT,0.6869,0.6869000000000001,0.6962793995350037,0.6869000000000001,0.6831143284942128,0.3738,0.6869,0.3281123638153076,0.0
AWT,10,1,1,DT,0.6817,0.6817,0.7024286987522281,0.6817,0.6733374384236455,0.36339999999999995,0.6817000000000001,0.31249523162841797,0.0
AWT,10,1,2,DT,0.66225,0.66225,0.675850184703388,0.66225,0.6555908833086619,0.3245,0.66225,0.3124961853027344,0.0
AWT,10,1,3,DT,0.7346,0.7346,0.7376126335537965,0.7346,0.7337560893388162,0.46919999999999995,0.7346,0.31248998641967773,0.0
AWT,10,1,4,DT,0.7355,0.7355,0.7462782802761028,0.7355,0.732574049891713,0.471,0.7355,0.3124971389770508,0.0
AWT,10,1,5,DT,0.70335,0.70335,0.7326158914734934,0.70335,0.6937164568251415,0.40669999999999995,0.70335,0.31249284744262695,0.0
AWT,10,1,6,DT,0.7033,0.7033,0.7342326623241566,0.7033,0.6931700427114125,0.40659999999999996,0.7033,0.3124876022338867,0.0
AWT,10,1,7,DT,0.69075,0.69075,0.6996645614433068,0.69075,0.6872592115568081,0.38149999999999995,0.69075,0.3281240463256836,0.0
AWT,10,1,8,DT,0.7483,0.7483,0.8147214447770208,0.7483,0.7342800606449545,0.49660000000000004,0.7482999999999999,0.3280794620513916,0.0
AWT,10,1,9,DT,0.72475,0.72475,0.7292366214473334,0.72475,0.7233965787684054,0.4495,0.72475,0.2969033718109131,0.0
