Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSL_Ren,13,1,0,DT,0.57155,0.57155,0.5745281454369416,0.57155,0.5672265925779199,0.1431,0.57155,0.3593606948852539,0.0
SSL_Ren,13,1,1,DT,0.6123,0.6123,0.7221519916845918,0.6123,0.5576107025301793,0.22460000000000002,0.6123000000000001,0.34372568130493164,0.0
SSL_Ren,13,1,2,DT,0.59145,0.59145,0.5983515241351253,0.59145,0.5841548270920631,0.18289999999999995,0.59145,0.32807183265686035,0.01562666893005371
SSL_Ren,13,1,3,DT,0.57825,0.57825,0.6224264033871607,0.57825,0.5364314217707924,0.15649999999999997,0.57825,0.34545111656188965,0.0
SSL_Ren,13,1,4,DT,0.5602,0.5602,0.5618224688731058,0.5602,0.5572954152192535,0.12039999999999995,0.5601999999999999,0.3281571865081787,0.0
SSL_Ren,13,1,5,DT,0.5749,0.5749,0.5780273388627111,0.5749,0.5705973814682861,0.14980000000000004,0.5749000000000001,0.3437795639038086,0.0
SSL_Ren,13,1,6,DT,0.6123,0.6123,0.7221519916845918,0.6123,0.5576107025301793,0.22460000000000002,0.6123000000000001,0.3437373638153076,0.0
SSL_Ren,13,1,7,DT,0.56475,0.5647500000000001,0.5666746305522681,0.5647500000000001,0.5615861856124377,0.12949999999999995,0.5647500000000001,0.3281097412109375,0.0
SSL_Ren,13,1,8,DT,0.61045,0.6104499999999999,0.7210208055518985,0.6104499999999999,0.5547652347974336,0.22089999999999999,0.6104499999999999,0.3437063694000244,0.0
SSL_Ren,13,1,9,DT,0.61045,0.6104499999999999,0.7210208055518985,0.6104499999999999,0.5547652347974336,0.22089999999999999,0.6104499999999999,0.34367990493774414,0.0
