Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SSDP_F,2,1,0,DT,0.83715,0.8371500000000001,0.8745248913197416,0.8371500000000001,0.8329832318472291,0.6743,0.83715,0.10936713218688965,0.0
SSDP_F,2,1,1,DT,0.83735,0.83735,0.8746419537353002,0.83735,0.8331991504334841,0.6747000000000001,0.83735,0.10936880111694336,0.015623092651367188
SSDP_F,2,1,2,DT,0.83715,0.8371500000000001,0.8745248913197416,0.8371500000000001,0.8329832318472291,0.6743,0.83715,0.12497878074645996,0.015627384185791016
SSDP_F,2,1,3,DT,0.83705,0.8370500000000001,0.8744663854008039,0.8370500000000001,0.8328752569251263,0.6740999999999999,0.83705,0.14061999320983887,0.0
SSDP_F,2,1,4,DT,0.76095,0.76095,0.7611866377056277,0.76095,0.7608958423105229,0.5219,0.76095,0.12498879432678223,0.0
SSDP_F,2,1,5,DT,0.83715,0.8371500000000001,0.8745248913197416,0.8371500000000001,0.8329832318472291,0.6743,0.83715,0.14061379432678223,0.015630006790161133
SSDP_F,2,1,6,DT,0.83735,0.83735,0.8746419537353002,0.83735,0.8331991504334841,0.6747000000000001,0.83735,0.12499594688415527,0.0
SSDP_F,2,1,7,DT,0.83725,0.83725,0.8745834140950723,0.83725,0.8330911963474631,0.6745,0.8372499999999999,0.12500882148742676,0.0
SSDP_F,2,1,8,DT,0.83705,0.8370500000000001,0.8744663854008039,0.8370500000000001,0.8328752569251263,0.6740999999999999,0.83705,0.14062118530273438,0.0
SSDP_F,2,1,9,DT,0.75825,0.75825,0.758682727052641,0.75825,0.758148857247473,0.5165,0.75825,0.12499451637268066,0.0
