Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,16,1,0,DT,0.63095,0.6309499999999999,0.6355646547384609,0.6309499999999999,0.6277824050029756,0.2619,0.63095,0.4218332767486572,0.0
AWT,16,1,1,DT,0.66575,0.6657500000000001,0.6766403905693278,0.6657500000000001,0.6605174803903966,0.3315,0.6657500000000001,0.45313477516174316,0.0
AWT,16,1,2,DT,0.6642,0.6642,0.6779958456940355,0.6642,0.6575647555448811,0.3284,0.6642,0.45307230949401855,0.0
AWT,16,1,3,DT,0.68755,0.68755,0.6877947359778738,0.68755,0.6874481698323518,0.3751,0.68755,0.43748974800109863,0.0
AWT,16,1,4,DT,0.7056,0.7056,0.7377639567326958,0.7056,0.6952951217338941,0.4112,0.7056,0.4531123638153076,0.0
AWT,16,1,5,DT,0.7004,0.7004,0.7278331633679744,0.7004,0.6911014588908986,0.40080000000000005,0.7003999999999999,0.42188191413879395,0.015622854232788086
AWT,16,1,6,DT,0.70575,0.70575,0.7330933010458044,0.70575,0.6968599442075492,0.4115,0.70575,0.4374971389770508,0.0
AWT,16,1,7,DT,0.7049,0.7049,0.7255832400173967,0.7049,0.6979770418338335,0.40980000000000005,0.7049,0.453122615814209,0.0
AWT,16,1,8,DT,0.66155,0.6615500000000001,0.662486051269011,0.6615500000000001,0.6610618604440662,0.32310000000000005,0.6615500000000001,0.4218747615814209,0.015627145767211914
AWT,16,1,9,DT,0.6983,0.6983,0.7264178760098716,0.6983,0.6886331683429698,0.39659999999999995,0.6983,0.4218742847442627,0.0
