Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Mirai,11,1,0,DT,0.88075,0.88075,0.8818103982008192,0.88075,0.8806671445134464,0.7615000000000001,0.88075,0.015619277954101562,0.0
Mirai,11,1,1,DT,0.4998,0.4998,0.2499499899979996,0.4998,0.33324443259101216,-0.00039999999999995595,0.4998,0.015634775161743164,0.0
Mirai,11,1,2,DT,0.8541,0.8541,0.8672461792707298,0.8541,0.8527825272818497,0.7081999999999999,0.8541000000000001,0.015623331069946289,0.01562190055847168
Mirai,11,1,3,DT,0.8521,0.8521000000000001,0.8642449313264338,0.8521000000000001,0.8508567884226871,0.7041999999999999,0.8521,0.015636444091796875,0.0
Mirai,11,1,4,DT,0.52665,0.5266500000000001,0.698079542649573,0.5266500000000001,0.3959563935133348,0.053300000000000014,0.5266500000000001,0.015581846237182617,0.0
Mirai,11,1,5,DT,0.8541,0.8541,0.8672461792707298,0.8541,0.8527825272818497,0.7081999999999999,0.8541000000000001,0.015619039535522461,0.0
Mirai,11,1,6,DT,0.5,0.5,0.25,0.5,0.3333333333333333,0.0,0.5,0.015612125396728516,0.0
Mirai,11,1,7,DT,0.5,0.5,0.25,0.5,0.3333333333333333,0.0,0.5,0.015624761581420898,0.0
Mirai,11,1,8,DT,0.8541,0.8541,0.8672461792707298,0.8541,0.8527825272818497,0.7081999999999999,0.8541000000000001,0.031235933303833008,0.0
Mirai,11,1,9,DT,0.88075,0.88075,0.8818103982008192,0.88075,0.8806671445134464,0.7615000000000001,0.88075,0.015624284744262695,0.0
