Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,11,1,0,DT,0.8525,0.8525,0.858484045110778,0.8525,0.8518818793837692,0.7050000000000001,0.8525,0.249985933303833,0.0
Vid_Inj,11,1,1,DT,0.85925,0.8592500000000001,0.8635936681202621,0.8592500000000001,0.8588283736443646,0.7185,0.8592500000000001,0.2343759536743164,0.0
Vid_Inj,11,1,2,DT,0.88305,0.88305,0.8840607287793212,0.88305,0.8829730053070841,0.7661,0.88305,0.23435282707214355,0.015628576278686523
Vid_Inj,11,1,3,DT,0.8628,0.8628,0.8668133637024062,0.8628,0.8624236888919894,0.7256,0.8628,0.25061798095703125,0.0
Vid_Inj,11,1,4,DT,0.8466,0.8466,0.8536508934694944,0.8466,0.8458315690394576,0.6932,0.8466,0.23437070846557617,0.0
Vid_Inj,11,1,5,DT,0.8519,0.8519,0.857780203511968,0.8519,0.8512889746519396,0.7038,0.8519,0.2187497615814209,0.0
Vid_Inj,11,1,6,DT,0.861,0.861,0.8651022893228313,0.861,0.8606084491336163,0.722,0.8610000000000001,0.23435759544372559,0.01563429832458496
Vid_Inj,11,1,7,DT,0.88535,0.8853500000000001,0.8862067649494315,0.8853500000000001,0.8852863795393086,0.7706999999999999,0.8853500000000001,0.24998068809509277,0.0
Vid_Inj,11,1,8,DT,0.88465,0.8846499999999999,0.8855419938123041,0.8846499999999999,0.8845832426590121,0.7693,0.8846499999999999,0.24999642372131348,0.0
Vid_Inj,11,1,9,DT,0.88125,0.88125,0.8824796299374897,0.88125,0.8811544811825022,0.7625,0.88125,0.23436331748962402,0.0
