Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SYN_F,3,1,0,DT,0.9371207574848303,0.9122012507504502,0.9468124888772463,0.9122012507504502,0.9265731416823778,0.8534990386754651,0.9122012507504502,0.031229734420776367,0.0
SYN_F,3,1,1,DT,0.9273187970927519,0.8973422453472083,0.9402292034343,0.8973422453472083,0.9143430204993266,0.8293081646551944,0.8973422453472083,0.04683327674865723,0.0
SYN_F,3,1,2,DT,0.9180502767220111,0.8815816790074045,0.9369738161342847,0.8815816790074045,0.9021212000632434,0.805375383391365,0.8815816790074044,0.031233549118041992,0.0
SYN_F,3,1,3,DT,0.9585917183436687,0.9513789273564138,0.9551296621047304,0.9513789273564138,0.9532151168278911,0.9064333175596139,0.9513789273564137,0.03128767013549805,0.0
SYN_F,3,1,4,DT,0.9459891978395679,0.9255092355413248,0.9530913940344252,0.9255092355413248,0.93741476143134,0.8750228861895566,0.9255092355413248,0.031241416931152344,0.0
SYN_F,3,1,5,DT,0.9481896379275855,0.9287611566940164,0.9547313490742879,0.9287611566940164,0.9400704976731362,0.8803055349379558,0.9287611566940164,0.03128314018249512,0.0
SYN_F,3,1,6,DT,0.9616589984663599,0.9561318691214729,0.9574678179655809,0.9561318691214729,0.9567948351458373,0.9135900343938372,0.9561318691214729,0.046834707260131836,0.0
SYN_F,3,1,7,DT,0.9363872774554911,0.9110505303181908,0.9463679834020489,0.9110505303181908,0.9256595179528427,0.85169019611266,0.9110505303181908,0.031240224838256836,0.0
SYN_F,3,1,8,DT,0.9687270787490831,0.9667382329397638,0.9632221018674698,0.9667382329397638,0.964945005503838,0.9298920826805771,0.9667382329397639,0.031244993209838867,0.015621423721313477
SYN_F,3,1,9,DT,0.9445222377808895,0.9234080348208926,0.9519143043994284,0.9234080348208926,0.9356485536532919,0.8715093998863248,0.9234080348208926,0.031255483627319336,0.015622138977050781
