UDP,OS,ACK,MHDis,SCHD,SYN,HTTP,ARP,BF,SP
0.2177678689709639,0.369256366582252,0.6104824997755106,0.9978591636694688,0.9794654278583528,0.9999919769024088,0.3104659090326582,0.3312259932092452,0.8033245072080024,0.8536894739322779
0.9414072992307168,0.5917510106157116,0.9890784024727476,0.993626945398008,0.9812510558905844,0.298177662903755,0.3591150616282236,0.3454696195233758,0.3204016321417892,0.8458472979772278
0.35142390333052,0.4632234424381084,0.7771365160412074,0.9863703384964064,0.8587469811818726,0.9999919769024088,0.9999027679159544,0.3498143763598326,0.3515248813758766,0.3468163472361746
0.2177678689709639,0.5434667832441684,0.6416041224324329,0.9868220429225966,0.6856316956405615,0.999630676743277,0.94878685770432,0.3508714848981019,0.3358238568464477,0.9680478022945924
0.5131439461449985,0.5870857424872596,0.6015834558442684,0.7392435993493038,0.8604655135596839,0.9979241814370552,0.3577164809524628,0.3283064892424986,0.6345377866867988,0.6019172621411094
