Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,10,1,0,DT,0.58945,0.58945,0.5940387931205319,0.58945,0.5843797645850757,0.17889999999999995,0.5894499999999999,0.34374165534973145,0.0
Vid_Inj,10,1,1,DT,0.85395,0.85395,0.8593423816140966,0.85395,0.853400021016344,0.7079,0.85395,0.34374284744262695,0.0
Vid_Inj,10,1,2,DT,0.83905,0.8390500000000001,0.845034586956964,0.8390500000000001,0.8383490454939243,0.6780999999999999,0.8390500000000001,0.31250619888305664,0.0
Vid_Inj,10,1,3,DT,0.846,0.846,0.8508354812373793,0.846,0.8454675290100346,0.692,0.8460000000000001,0.3437309265136719,0.0
Vid_Inj,10,1,4,DT,0.8508,0.8508,0.8569633143062796,0.8508,0.850153187733319,0.7016,0.8507999999999999,0.31249117851257324,0.015623331069946289
Vid_Inj,10,1,5,DT,0.59475,0.59475,0.5979776026819494,0.59475,0.591384824181095,0.1895,0.59475,0.3281097412109375,0.0
Vid_Inj,10,1,6,DT,0.85165,0.85165,0.8576102216177611,0.85165,0.8510292833424763,0.7033,0.8516500000000001,0.31249094009399414,0.0
Vid_Inj,10,1,7,DT,0.83565,0.83565,0.8418151454528081,0.83565,0.8349055689864922,0.6713,0.83565,0.343738317489624,0.0
Vid_Inj,10,1,8,DT,0.66805,0.66805,0.6722032125792761,0.66805,0.666036358710664,0.33609999999999995,0.66805,0.328122615814209,0.0
Vid_Inj,10,1,9,DT,0.85255,0.85255,0.858487882148667,0.85255,0.851936882103683,0.7051000000000001,0.8525500000000001,0.31250953674316406,0.0
