Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,20,1,0,DT,0.67755,0.6775500000000001,0.6928303074288541,0.6775500000000001,0.6710329782552875,0.35509999999999997,0.67755,0.43749356269836426,0.015630483627319336
AWT,20,1,1,DT,0.6918,0.6918,0.7004907193285054,0.6918,0.6884235047201868,0.38360000000000005,0.6918,0.4062473773956299,0.015628337860107422
AWT,20,1,2,DT,0.69435,0.69435,0.7150274741162407,0.69435,0.6868210199470905,0.38870000000000005,0.69435,0.43750524520874023,0.0
AWT,20,1,3,DT,0.57665,0.57665,0.6601641250789667,0.57665,0.5131909876835393,0.1533,0.57665,0.4218616485595703,0.0
AWT,20,1,4,DT,0.62325,0.62325,0.7145326188883638,0.62325,0.5784031293107459,0.24650000000000005,0.62325,0.4374873638153076,0.0
AWT,20,1,5,DT,0.68015,0.68015,0.6951097704463965,0.68015,0.6738991679965733,0.36029999999999995,0.68015,0.39061713218688965,0.0
AWT,20,1,6,DT,0.601,0.601,0.7456839651854632,0.601,0.5321153612143874,0.20199999999999996,0.601,0.42186641693115234,0.0
AWT,20,1,7,DT,0.58305,0.58305,0.6795425713596328,0.58305,0.5183338669984994,0.16610000000000003,0.58305,0.39061880111694336,0.0
AWT,20,1,8,DT,0.66685,0.6668499999999999,0.6792991429157093,0.6668499999999999,0.6609650094442464,0.3337,0.6668499999999999,0.43749380111694336,0.0
AWT,20,1,9,DT,0.74245,0.74245,0.7898242311968475,0.74245,0.7314769050941404,0.4849,0.7424499999999999,0.46874332427978516,0.0156252384185791
