Attack,Feature,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
TCP_SYN,OS,0,0,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0020055770874023438,0.0
TCP_SYN,OS,0,1,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.001104593276977539,0.0010085105895996094
TCP_SYN,OS,0,2,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.001989603042602539,0.0009140968322753906
TCP_SYN,OS,0,3,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,4,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0036160945892333984
TCP_SYN,OS,0,5,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.004106044769287109,0.0
TCP_SYN,OS,0,6,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0014903545379638672,0.0009965896606445312
TCP_SYN,OS,0,7,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0019631385803222656,0.0
TCP_SYN,OS,0,8,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0009999275207519531,0.0
TCP_SYN,OS,0,9,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0018661022186279297,0.0006933212280273438
TCP_SYN,OS,0,10,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,11,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,12,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0009968280792236328,0.0010116100311279297
TCP_SYN,OS,0,13,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,14,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,15,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,16,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
TCP_SYN,OS,0,17,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0030007362365722656,0.0010006427764892578
TCP_SYN,OS,0,18,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.001995086669921875,0.0
TCP_SYN,OS,0,19,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0011067390441894531,0.0006036758422851562
TCP_SYN,OS,0,20,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0019960403442382812,0.0
TCP_SYN,OS,0,21,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.002006053924560547,0.0010001659393310547
TCP_SYN,OS,0,22,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0021102428436279297,0.0
TCP_SYN,OS,0,23,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0027167797088623047,0.001009225845336914
TCP_SYN,OS,0,24,ET,0.9885652642934196,0.6187075198803087,0.572060797330141,0.6187075198803087,0.5894288221284418,0.17920882888030187,0.6187075198803087,0.0,0.0
