Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HTTP,5,1,0,ET,0.9760765550239234,0.9760765550239234,0.9771689497716896,0.9760765550239234,0.9760628550485615,0.9521531100478469,0.9760765550239234,0.0009992122650146484,0.0
HTTP,5,1,1,ET,0.9784688995215312,0.9784688995215312,0.9793577981651376,0.9784688995215312,0.9784589133260423,0.9569377990430622,0.9784688995215312,0.0015056133270263672,0.0010085105895996094
HTTP,5,1,2,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002554178237915039,0.0
HTTP,5,1,3,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001504659652709961,0.0
HTTP,5,1,4,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009996891021728516,0.0015087127685546875
HTTP,5,1,5,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019989013671875,0.0010254383087158203
HTTP,5,1,6,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0020313262939453125,0.0
HTTP,5,1,7,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002039670944213867,0.0
HTTP,5,1,8,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010023117065429688,0.0
HTTP,5,1,9,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002002239227294922,0.0
