Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SYN,5,1,0,ET,0.9994887525562373,0.9659090909090908,0.9997425776557405,0.9659090909090908,0.9822241968626778,0.9644487168095126,0.9659090909090909,0.011778831481933594,0.002013683319091797
SYN,5,1,1,ET,0.9998295841854125,0.9886363636363636,0.9999141630901287,0.9886363636363636,0.994209951423979,0.988419914274212,0.9886363636363636,0.00902247428894043,0.0020012855529785156
SYN,5,1,2,ET,0.9994887525562373,0.999742445054945,0.9680851063829787,0.999742445054945,0.9833876728681366,0.9667756279111903,0.999742445054945,0.006556272506713867,0.0020003318786621094
SYN,5,1,3,ET,0.9996591683708248,0.988550511988012,0.988550511988012,0.988550511988012,0.988550511988012,0.9771010239760239,0.9885505119880119,0.0066394805908203125,0.0
SYN,5,1,4,ET,0.9996591683708248,0.9772727272727273,0.9998283556470993,0.9772727272727273,0.9882862561133845,0.9765726057586356,0.9772727272727273,0.009083032608032227,0.0019800662994384766
SYN,5,1,5,ET,0.9977845944103613,0.8522727272727273,0.9988864142538976,0.8522727272727273,0.9127759197324414,0.8255855427416479,0.8522727272727273,0.006066799163818359,0.0012905597686767578
SYN,5,1,6,ET,0.9993183367416496,0.9545454545454546,0.9996568291008923,0.9545454545454546,0.9760188318375753,0.952038447706542,0.9545454545454545,0.021706581115722656,0.0020017623901367188
SYN,5,1,7,ET,0.9998295841854125,0.9886363636363636,0.9999141630901287,0.9886363636363636,0.994209951423979,0.988419914274212,0.9886363636363636,0.007071733474731445,0.0020143985748291016
SYN,5,1,8,ET,0.9996591683708248,0.9772727272727273,0.9998283556470993,0.9772727272727273,0.9882862561133845,0.9765726057586356,0.9772727272727273,0.014059066772460938,0.004000425338745117
SYN,5,1,9,ET,0.9998295841854125,0.9886363636363636,0.9999141630901287,0.9886363636363636,0.994209951423979,0.988419914274212,0.9886363636363636,0.01009511947631836,0.0016515254974365234
