Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK,5,1,0,ET,0.9957377049180328,0.9344758064516129,0.9978068695593495,0.9344758064516129,0.9638416934073987,0.9276945303437881,0.9344758064516129,0.0,0.014518260955810547
ACK,5,1,1,ET,0.9956065573770492,0.9324596774193548,0.9977396936778895,0.9324596774193548,0.9626510703433782,0.9253143958758782,0.9324596774193549,0.007601737976074219,0.00649261474609375
ACK,5,1,2,ET,0.9957377049180328,0.9344758064516129,0.9978068695593495,0.9344758064516129,0.9638416934073987,0.9276945303437881,0.9344758064516129,0.0,0.0
ACK,5,1,3,ET,0.9955409836065574,0.9314516129032258,0.9977061125354203,0.9314516129032258,0.9620538824623217,0.9241206038975521,0.9314516129032258,0.011532783508300781,0.007610321044921875
ACK,5,1,4,ET,0.9954098360655738,0.9294354838709677,0.9976389638424177,0.9294354838709677,0.960855733632123,0.9217255315111379,0.9294354838709677,0.0,0.00854039192199707
ACK,5,1,5,ET,0.9956721311475409,0.9334677419354839,0.9977732793522267,0.9334677419354839,0.9632470059729367,0.9265057021060333,0.9334677419354839,0.0,0.010142803192138672
ACK,5,1,6,ET,0.9955409836065574,0.9314516129032258,0.9977061125354203,0.9314516129032258,0.9620538824623217,0.9241206038975521,0.9314516129032258,0.0,0.0060236454010009766
ACK,5,1,7,ET,0.9954754098360655,0.9304435483870968,0.997672535923902,0.9304435483870968,0.9614554382557879,0.9229243183828851,0.9304435483870968,0.0,0.0
ACK,5,1,8,ET,0.9956065573770492,0.9324596774193548,0.9977396936778895,0.9324596774193548,0.9626510703433782,0.9253143958758782,0.9324596774193549,0.0,0.0
ACK,5,1,9,ET,0.9954754098360655,0.9304435483870968,0.997672535923902,0.9304435483870968,0.9614554382557879,0.9229243183828851,0.9304435483870968,0.0,0.0046613216400146484
