Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
BF,5,1,0,ET,0.5409503117324769,0.5234370308250615,0.6438962170817726,0.5234370308250615,0.4059479867390884,0.04850750954814087,0.5234370308250615,0.0,0.015630245208740234
BF,5,1,1,ET,0.55795390137918,0.5410207959780715,0.6907781864973472,0.5410207959780715,0.43782520077732395,0.08480310925963419,0.5410207959780715,0.0,0.0
BF,5,1,2,ET,0.5584262233138106,0.5415046985412502,0.6921300623747273,0.5415046985412502,0.4386128784383248,0.08580155992658445,0.5415046985412502,0.0,0.015624523162841797
BF,5,1,3,ET,0.39264122425845455,0.3828663031946077,0.3438940485485268,0.3828663031946077,0.3450531616301995,-0.23850332254613926,0.38286630319460774,0.0,0.015620231628417969
BF,5,1,4,ET,0.582845267334215,0.5809028105455513,0.5817282900444344,0.5809028105455513,0.5806148616781378,0.16223650591809946,0.5809028105455513,0.0,0.0
BF,5,1,5,ET,0.5187984129982997,0.5005613119596892,0.5058707672245002,0.5005613119596892,0.3628680202388956,0.0011634089672029058,0.5005613119596891,0.0,0.0
BF,5,1,6,ET,0.7534479501228037,0.7442680227520355,0.8241122298554866,0.7442680227520355,0.7343844722915194,0.49730526338771563,0.7442680227520354,0.0,0.015740156173706055
BF,5,1,7,ET,0.5435008501794824,0.5275696309228645,0.5898791037978282,0.5275696309228645,0.43658288582978183,0.056874943804918754,0.5275696309228645,0.0009992122650146484,0.0
BF,5,1,8,ET,0.7678065369355753,0.7620111822707996,0.7919557029394417,0.7620111822707996,0.760001841003775,0.5298007038861627,0.7620111822707997,0.0,0.005827665328979492
BF,5,1,9,ET,0.5671641791044776,0.5511535269086573,0.6723631151029077,0.5511535269086573,0.46406779214187993,0.10555237747260904,0.5511535269086573,0.0,0.0
