Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SP,5,1,0,ET,0.9980671235283781,0.9977969201393202,0.9750137661469156,0.9977969201393202,0.986116683199969,0.9722339821799125,0.9977969201393202,0.0,0.0
SP,5,1,1,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.0
SP,5,1,2,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.0
SP,5,1,3,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.015748262405395508
SP,5,1,4,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.0
SP,5,1,5,ET,0.9993849938499385,0.9984799180447934,0.9925652835025636,0.9984799180447934,0.9955035467260867,0.9910071061401665,0.9984799180447934,0.0,0.0
SP,5,1,6,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.0
SP,5,1,7,ET,0.9996485679142506,0.9950124688279302,0.9998179335457442,0.9950124688279302,0.9974026845315966,0.9948053738047442,0.9950124688279302,0.0,0.0156400203704834
SP,5,1,8,ET,0.9999121419785626,0.9987531172069826,0.9999544709524677,0.9987531172069826,0.9993530147143963,0.9987060295023454,0.9987531172069826,0.0,0.0
SP,5,1,9,ET,0.9986821296784396,0.9981156524952077,0.9830462002769584,0.9981156524952077,0.9904558447958136,0.98091186992568,0.9981156524952078,0.0,0.0
