Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
OS,5,1,0,ET,0.9389,0.9389000000000001,0.9455533772945999,0.9389000000000001,0.9386710461361458,0.8778,0.9389000000000001,0.016132354736328125,0.0
OS,5,1,1,ET,0.9078,0.9077999999999999,0.9221546774738264,0.9077999999999999,0.9070095026605973,0.8156,0.9077999999999999,0.0030519962310791016,0.004720211029052734
OS,5,1,2,ET,0.95125,0.9512499999999999,0.9555808656036446,0.9512499999999999,0.9511338665797936,0.9025,0.9512499999999999,0.004994630813598633,0.00513148307800293
OS,5,1,3,ET,0.85525,0.8552500000000001,0.8716229684606699,0.8552500000000001,0.8536378942199807,0.7105,0.85525,0.0062139034271240234,0.006209373474121094
OS,5,1,4,ET,0.7451,0.7451,0.8311696913498476,0.7451,0.7273872569039499,0.49019999999999997,0.7451,0.0009946823120117188,0.00546574592590332
OS,5,1,5,ET,0.8944,0.8944000000000001,0.9109705975129027,0.8944000000000001,0.8933246958662835,0.7888,0.8944,0.0020956993103027344,0.005804777145385742
OS,5,1,6,ET,0.9104,0.9104000000000001,0.9235805386788483,0.9104000000000001,0.909697515298914,0.8208,0.9104000000000001,0.0,0.01562643051147461
OS,5,1,7,ET,0.83625,0.8362499999999999,0.8766478342749529,0.8362499999999999,0.8317382180627739,0.6725,0.8362499999999999,0.0,0.015648841857910156
OS,5,1,8,ET,0.94975,0.9497500000000001,0.9506666604941116,0.9497500000000001,0.9497244347493812,0.8995,0.9497500000000001,0.01574540138244629,0.0
OS,5,1,9,ET,0.8894,0.8894,0.9094333442515559,0.8894,0.888030346894134,0.7787999999999999,0.8894,0.005490541458129883,0.0
