,precision,recall,f1-score,support
1,0.9253886938066083,0.9946933041985326,0.9565945609735417,19221.0
0,0.9570611752700564,0.8233456065280128,0.8660131436230663,10049.0
accuracy,0.9358660744789887,0.9358660744789887,0.9358660744789887,0.9358660744789887
macro avg,0.9412249345383323,0.9090194553632728,0.9113038522983039,29270.0
weighted avg,0.9362625156797273,0.9358660744789887,0.9254960757342205,29270.0
