Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ARP,5,1,0,ET,0.61335,0.6216803781533787,0.6442592214425433,0.6216803781533787,0.6006618024919391,0.2390679311305014,0.6216803781533787,0.01605510711669922,0.009558439254760742
ARP,5,1,1,ET,0.5728,0.5824492168744797,0.6050315000858959,0.5824492168744797,0.5526765226450862,0.16154950009498803,0.5824492168744797,0.022398948669433594,0.0
ARP,5,1,2,ET,0.5293,0.5315265729665242,0.5318335441808448,0.5315265729665242,0.5287961464314177,0.06267517900449748,0.5315265729665242,0.01180887222290039,0.017281293869018555
ARP,5,1,3,ET,0.55125,0.56010723798878,0.5734795506432933,0.56010723798878,0.5337660775475949,0.1179477168152816,0.56010723798878,0.015616655349731445,0.0
ARP,5,1,4,ET,0.54485,0.5580883407573022,0.598781474440558,0.5580883407573022,0.4995542979339853,0.11301211711389292,0.5580883407573023,0.015615224838256836,0.016246557235717773
ARP,5,1,5,ET,0.5525,0.5635777785437257,0.5891242618048907,0.5635777785437257,0.5232236228450187,0.12421717124396925,0.5635777785437257,0.024677515029907227,0.007054805755615234
ARP,5,1,6,ET,0.5751,0.5828111623404748,0.5958103505048589,0.5828111623404748,0.5632527549227834,0.1628784321676443,0.5828111623404747,0.01563549041748047,0.015757322311401367
ARP,5,1,7,ET,0.54595,0.5509022497924754,0.5538684229495545,0.5509022497924754,0.5414969715915366,0.10065440984369955,0.5509022497924754,0.031388282775878906,0.0
ARP,5,1,8,ET,0.60385,0.6079938632143236,0.6120205262125213,0.6079938632143236,0.6015210489263576,0.2139307152996346,0.6079938632143236,0.015620946884155273,0.015617847442626953
ARP,5,1,9,ET,0.56495,0.5750838309833072,0.5985660069373382,0.5750838309833072,0.5419137289721601,0.14697454980285318,0.5750838309833072,0.015764713287353516,0.0
