,precision,recall,f1-score,support
1,1.0,0.99977,0.9998848675977374,10000.0
0,0.9997702297702297,1.0,0.9998849827474121,9987.0
accuracy,0.9998849252013808,0.9998849252013808,0.9998849252013808,0.9998849252013808
macro avg,0.9998851148851149,0.9998850000000001,0.9998849251725748,19987.0
weighted avg,0.9998851896090102,0.9998849252013808,0.9998849251351267,19987.0
