Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HTTP,5,1,0,ET,0.8996297819827231,0.9146256123163051,0.9020866773675762,0.9146256123163051,0.8990577699602742,0.8001404358092445,0.9146256123163051,0.005125761032104492,0.0009963512420654297
HTTP,5,1,1,ET,0.9864253393665159,0.9884534639608118,0.9840579710144928,0.9884534639608118,0.9860591447599932,0.9721235649228736,0.9884534639608118,0.0038957595825195312,0.0
HTTP,5,1,2,ET,0.886055121349239,0.9030790762771168,0.8917122752150117,0.9030790762771168,0.8856196455363539,0.7741823846116442,0.9030790762771168,0.005999326705932617,0.0
HTTP,5,1,3,ET,0.646647470176882,0.6994401679496152,0.7692101020956474,0.6994401679496152,0.6351251070872495,0.3535913380832556,0.6994401679496152,0.006544589996337891,0.0
HTTP,5,1,4,ET,0.9777869189633895,0.9811056682995101,0.9744318181818181,0.9811056682995101,0.977251365188423,0.9545257093212007,0.9811056682995101,0.005987882614135742,0.0010018348693847656
HTTP,5,1,5,ET,0.5532702591526121,0.5846756452106284,0.5919460079263603,0.5846756452106284,0.550668058199286,0.15518969357192225,0.5846756452106283,0.004000186920166016,0.0009989738464355469
HTTP,5,1,6,ET,0.8165364047716989,0.8439468159552135,0.8459944751381215,0.8439468159552135,0.816525197143534,0.6450000294680236,0.8439468159552135,0.004019260406494141,0.0
HTTP,5,1,7,ET,0.9851912793089264,0.9874037788663401,0.9826589595375723,0.9874037788663401,0.9847980155917788,0.9696028742435104,0.9874037788663401,0.005680561065673828,0.0
HTTP,5,1,8,ET,0.6795557383792677,0.7196782083139529,0.748761129274361,0.7196782083139529,0.676185742179251,0.39918006079428514,0.7196782083139529,0.0040018558502197266,0.0
HTTP,5,1,9,ET,0.9374742904154669,0.946815955213436,0.9341421143847487,0.946815955213436,0.936663800775299,0.8738272633527053,0.946815955213436,0.004035234451293945,0.0
