Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SCHD,5,1,0,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002010345458984375,0.0020024776458740234
SCHD,5,1,1,ET,0.9998953756015903,0.9999421497165336,0.9994541484716157,0.9999421497165336,0.999697998362341,0.9993959967437664,0.9999421497165336,0.0,0.007552385330200195
SCHD,5,1,2,ET,0.9996861268047709,0.9988492535416702,0.9993372668662799,0.9988492535416702,0.9990931093101847,0.9981862186777348,0.9988492535416702,0.0020017623901367188,0.0031342506408691406
SCHD,5,1,3,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01558685302734375,0.001283884048461914
SCHD,5,1,4,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SCHD,5,1,5,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SCHD,5,1,6,ET,0.9996861268047709,0.9983606557377049,0.9998265093684942,0.9983606557377049,0.9990922215697386,0.9981844436567789,0.9983606557377049,0.015685319900512695,0.0
SCHD,5,1,7,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SCHD,5,1,8,ET,0.9995815024063611,0.9978142076502732,0.999768705909564,0.9978142076502732,0.998789035948199,0.9975780731237953,0.9978142076502732,0.0034635066986083984,0.0010514259338378906
SCHD,5,1,9,ET,0.9998953756015903,0.9994535519125682,0.9999421564090698,0.9994535519125682,0.9996977031033949,0.9993954062259116,0.9994535519125682,0.005840301513671875,0.005012989044189453
