,precision,recall,f1-score,support
1,0.6477840654988287,0.3770391007781727,0.469609748343348,10409.0
0,0.532770906341631,0.7698050255447816,0.6277628465182279,9591.0
accuracy,0.5653900000000001,0.5653900000000001,0.5653900000000001,0.5653900000000001
macro avg,0.59027748592023,0.5734220631614771,0.5486862974307879,20000.0
weighted avg,0.5926295050249946,0.5653900000000001,0.5454520665731117,20000.0
