,precision,recall,f1-score,support
1,0.659725223201613,0.97485,0.7791006302103016,10000.0
0,0.8832224625775653,0.43374000000000007,0.5203542435727664,10000.0
accuracy,0.704295,0.704295,0.704295,0.704295
macro avg,0.7714738428895893,0.7042949999999999,0.649727436891534,20000.0
weighted avg,0.7714738428895891,0.704295,0.649727436891534,20000.0
