Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
MHDis,5,1,0,ET,0.9998024301096513,0.9958849593495935,0.9958849593495935,0.9958849593495935,0.9958849593495935,0.991769918699187,0.9958849593495934,0.0,0.0
MHDis,5,1,1,ET,0.9995060752741283,0.9877048780487805,0.9916532936870247,0.9877048780487805,0.9896709246170344,0.9793418534498064,0.9877048780487805,0.0,0.0
MHDis,5,1,2,ET,0.999703645164477,0.99985,0.9880952380952381,0.99985,0.9939008923627701,0.9878018067737749,0.99985,0.0,0.015618562698364258
MHDis,5,1,3,ET,0.9998024301096513,0.9958849593495935,0.9958849593495935,0.9958849593495935,0.9958849593495935,0.991769918699187,0.9958849593495934,0.0,0.0
MHDis,5,1,4,ET,0.9999012150548257,0.9959349593495934,0.9999500049995,0.9959349593495934,0.9979341849234069,0.9958683706899613,0.9959349593495934,0.0,0.0
MHDis,5,1,5,ET,0.9999012150548257,0.9959349593495934,0.9999500049995,0.9959349593495934,0.9979341849234069,0.9958683706899613,0.9959349593495934,0.01563096046447754,0.0
MHDis,5,1,6,ET,0.9998024301096513,0.9918699186991871,0.9999000199960009,0.9918699186991871,0.9958516443437624,0.9917032954874222,0.9918699186991871,0.015630245208740234,0.0
MHDis,5,1,7,ET,0.9999012150548257,0.99995,0.9959677419354839,0.99995,0.9979507072519618,0.9959014153336381,0.99995,0.0,0.0
MHDis,5,1,8,ET,0.9995060752741283,0.9796747967479675,0.9997501249375312,0.9796747967479675,0.9895015872587869,0.9790032833944865,0.9796747967479675,0.0,0.0
MHDis,5,1,9,ET,0.9996048602193026,0.9917699186991871,0.9917699186991871,0.9917699186991871,0.9917699186991871,0.983539837398374,0.9917699186991871,0.0,0.0
