Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Vid_Inj,16,1,0,DT,0.51645,0.51645,0.5164511333185744,0.51645,0.5164416719166947,0.03290000000000004,0.51645,0.11735248565673828,0.004014253616333008
Vid_Inj,16,1,1,DT,0.5143,0.5143,0.5143130540778411,0.5143,0.5141892302863976,0.02859999999999996,0.5143,0.11694550514221191,0.0039958953857421875
Vid_Inj,16,1,2,DT,0.5117,0.5117,0.5117074346893251,0.5117,0.5116224651825723,0.023399999999999976,0.5116999999999999,0.1266186237335205,0.004107952117919922
Vid_Inj,16,1,3,DT,0.51765,0.5176499999999999,0.517654241431504,0.5176499999999999,0.5176210271129409,0.0353,0.51765,0.1293952465057373,0.003999471664428711
Vid_Inj,16,1,4,DT,0.5149,0.5149,0.5149058436869591,0.5149,0.514852450688692,0.02980000000000005,0.5148999999999999,0.11901116371154785,0.003000497817993164
Vid_Inj,16,1,5,DT,0.51355,0.51355,0.5135520502896883,0.51355,0.5135316005489617,0.027100000000000013,0.5135500000000001,0.11601114273071289,0.004002571105957031
Vid_Inj,16,1,6,DT,0.51665,0.51665,0.5166568641271381,0.51665,0.5166001989439957,0.033299999999999996,0.5166499999999999,0.11901402473449707,0.003000497817993164
Vid_Inj,16,1,7,DT,0.5133,0.5133,0.5133033210410647,0.5133,0.5132696231571813,0.026599999999999957,0.5133,0.12067770957946777,0.004001140594482422
Vid_Inj,16,1,8,DT,0.51395,0.51395,0.5139629890705829,0.51395,0.5138369367025919,0.027900000000000036,0.51395,0.11534237861633301,0.0030961036682128906
Vid_Inj,16,1,9,DT,0.51375,0.5137499999999999,0.5137563588768908,0.5137499999999999,0.5136938012399058,0.02749999999999997,0.5137499999999999,0.12105727195739746,0.003901958465576172
