Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Fuzzing,9,1,0,DT,0.51025,0.51025,0.5102573123353908,0.51025,0.5101626999717956,0.020499999999999963,0.5102500000000001,0.43749427795410156,0.01562666893005371
Fuzzing,9,1,1,DT,0.51195,0.51195,0.5119548298708161,0.51195,0.5119007007505275,0.023900000000000032,0.51195,0.4218752384185791,0.0
Fuzzing,9,1,2,DT,0.5129,0.5129,0.5129702593762306,0.5129,0.5122394551597556,0.025800000000000045,0.5129,0.4218723773956299,0.0
Fuzzing,9,1,3,DT,0.5128,0.5127999999999999,0.5128096169480199,0.5127999999999999,0.5127085402659224,0.025599999999999956,0.5127999999999999,0.49997639656066895,0.01562952995300293
Fuzzing,9,1,4,DT,0.51425,0.51425,0.514253079948046,0.51425,0.5142237571529207,0.02849999999999997,0.5142500000000001,0.4218709468841553,0.015630006790161133
Fuzzing,9,1,5,DT,0.5092,0.5092,0.5092086225858445,0.5092,0.5090850817267815,0.018399999999999972,0.5092,0.42186570167541504,0.015638351440429688
Fuzzing,9,1,6,DT,0.51315,0.51315,0.5131758574885628,0.51315,0.5129110231884743,0.02629999999999999,0.51315,0.40624427795410156,0.0
Fuzzing,9,1,7,DT,0.5158,0.5158,0.5158314913693722,0.5158,0.5155590923810502,0.03159999999999996,0.5158,0.4062464237213135,0.0
Fuzzing,9,1,8,DT,0.5132,0.5132,0.5132037266198011,0.5132,0.5131656489681912,0.02639999999999998,0.5132000000000001,0.406247615814209,0.0
Fuzzing,9,1,9,DT,0.5154,0.5154000000000001,0.5154032833638817,0.5154000000000001,0.515374174289748,0.03080000000000005,0.5154,0.40623903274536133,0.0
