Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
Mirai,17,1,0,DT,0.49915,0.49915,0.49911491449360734,0.49915,0.49413679318314563,-0.0017000000000000348,0.49915,0.10937023162841797,0.0
Mirai,17,1,1,DT,0.50555,0.5055499999999999,0.5056510158067464,0.5055499999999999,0.5033304221484738,0.011099999999999999,0.5055499999999999,0.14062118530273438,0.0
Mirai,17,1,2,DT,0.49275,0.49274999999999997,0.49264389547476695,0.49274999999999997,0.4909142354603556,-0.014499999999999957,0.49275,0.12498831748962402,0.0
Mirai,17,1,3,DT,0.4989,0.4989,0.498853012797541,0.4989,0.49371491164471465,-0.0021999999999999797,0.49890000000000007,0.14061927795410156,0.0
Mirai,17,1,4,DT,0.49935,0.49934999999999996,0.4993145879897194,0.49934999999999996,0.49279882606507797,-0.0013000000000000789,0.49934999999999996,0.171875,0.0
Mirai,17,1,5,DT,0.4961,0.4961,0.49590428219268856,0.4961,0.4900073782441196,-0.007800000000000029,0.4961,0.20311927795410156,0.0
Mirai,17,1,6,DT,0.49585,0.49585,0.4957803236491761,0.49585,0.49376021050899427,-0.008299999999999974,0.49585,0.16864609718322754,0.0
Mirai,17,1,7,DT,0.5058,0.5058,0.5059054053437646,0.5058,0.5035848765796689,0.011600000000000055,0.5058,0.17188572883605957,0.0
Mirai,17,1,8,DT,0.49565,0.49565000000000003,0.49542896288348337,0.49565000000000003,0.4894783019155529,-0.00869999999999993,0.49565,0.1718761920928955,0.0
Mirai,17,1,9,DT,0.50205,0.50205,0.5021380188360294,0.50205,0.49687175250614796,0.0040999999999999925,0.50205,0.15625405311584473,0.0
