Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
AWT,10,1,0,DT,0.5309,0.5308999999999999,0.5309340967988556,0.5308999999999999,0.5307706991738643,0.061799999999999966,0.5308999999999999,0.18339037895202637,0.0030090808868408203
AWT,10,1,1,DT,0.5284,0.5284,0.5284283874505726,0.5284,0.528282240378488,0.05679999999999996,0.5284,0.17594075202941895,0.003000497817993164
AWT,10,1,2,DT,0.5315,0.5315,0.5315368868042818,0.5315,0.5313629658448427,0.06299999999999994,0.5315,0.17939209938049316,0.0030002593994140625
AWT,10,1,3,DT,0.53155,0.53155,0.531574226588319,0.53155,0.531460123509542,0.06310000000000004,0.53155,0.17391324043273926,0.0030002593994140625
AWT,10,1,4,DT,0.52855,0.5285500000000001,0.5285805609079732,0.5285500000000001,0.5284239371079276,0.05710000000000004,0.5285500000000001,0.17503905296325684,0.0030002593994140625
AWT,10,1,5,DT,0.52985,0.5298499999999999,0.529868518780329,0.5298499999999999,0.5297771142771557,0.059699999999999975,0.52985,0.18155694007873535,0.004000186920166016
AWT,10,1,6,DT,0.52935,0.52935,0.5293776881773302,0.52935,0.5292390781346878,0.058699999999999974,0.52935,0.17650508880615234,0.0041294097900390625
AWT,10,1,7,DT,0.53015,0.5301499999999999,0.5301690067759589,0.5301499999999999,0.5300759857929523,0.06030000000000002,0.53015,0.17536044120788574,0.002996683120727539
AWT,10,1,8,DT,0.5297,0.5297000000000001,0.5297372655516988,0.5297000000000001,0.5295526135382955,0.05940000000000001,0.5297000000000001,0.17554521560668945,0.0030007362365722656
AWT,10,1,9,DT,0.5291,0.5291,0.5291344765741989,0.5291,0.5289606477180209,0.05820000000000003,0.5291,0.17774605751037598,0.003000497817993164
