Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SYN_F,10,1,0,DT,0.5411082216443288,0.5074719931959175,0.506936641603943,0.5074719931959175,0.504989702416805,0.014264195429396942,0.5074719931959176,0.12053132057189941,0.0
SYN_F,10,1,1,DT,0.5422417816896713,0.5086223534120473,0.5080068897396355,0.5086223534120473,0.5061164654766219,0.016464191308645737,0.5086223534120472,0.09374117851257324,0.015639781951904297
SYN_F,10,1,2,DT,0.5413082616523305,0.508222713628177,0.5076244187593557,0.508222713628177,0.505607880848334,0.015681601311061333,0.5082227136281768,0.14062285423278809,0.0
SYN_F,10,1,3,DT,0.5365739814629592,0.5090279367620573,0.5082653888878609,0.5090279367620573,0.50504664689661,0.01701821951736182,0.5090279367620572,0.09373950958251953,0.0
SYN_F,10,1,4,DT,0.5433753417350137,0.5108740344206524,0.5100754278235491,0.5108740344206524,0.5080824540559989,0.02072509483331253,0.5108740344206525,0.09374308586120605,0.0
SYN_F,10,1,5,DT,0.5425751817030072,0.5099736742045227,0.509241191511442,0.5099736742045227,0.5072204490105363,0.019009075723791402,0.5099736742045227,0.09374451637268066,0.0
SYN_F,10,1,6,DT,0.5402413816096553,0.507272533520112,0.5067395643976836,0.507272533520112,0.5046490602049463,0.013862887972374893,0.5072725335201121,0.10936188697814941,0.0
SYN_F,10,1,7,DT,0.5391078215643129,0.5100769161496899,0.5092579954132113,0.5100769161496899,0.5064633290032317,0.019060362169725176,0.5100769161496898,0.09374237060546875,0.0
SYN_F,10,1,8,DT,0.5373074614922985,0.5100284770862518,0.5091784047232456,0.5100284770862518,0.505954229966308,0.018898058262724615,0.5100284770862518,0.10937190055847168,0.0
SYN_F,10,1,9,DT,0.5367073414682937,0.5088275765459276,0.5080873062545692,0.5088275765459276,0.5049394708058446,0.016651527507386188,0.5088275765459276,0.09373235702514648,0.0
