Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
OS_Scan,16,1,0,DT,0.50655,0.5065500000000001,0.5066997408836855,0.5065500000000001,0.5037773247883376,0.0131,0.5065500000000001,0.26561737060546875,0.0
OS_Scan,16,1,1,DT,0.5066,0.5065999999999999,0.5066775993132029,0.5065999999999999,0.5051623928352891,0.01319999999999999,0.5065999999999999,0.3437471389770508,0.0
OS_Scan,16,1,2,DT,0.50615,0.50615,0.5062471436459373,0.50615,0.5042226544140443,0.012299999999999978,0.50615,0.2656211853027344,0.0
OS_Scan,16,1,3,DT,0.50545,0.50545,0.5055389156028924,0.50545,0.5034572635177378,0.01090000000000002,0.5054500000000001,0.29687023162841797,0.0
OS_Scan,16,1,4,DT,0.50685,0.50685,0.5070117872442774,0.50685,0.503988807798879,0.013700000000000045,0.50685,0.26561689376831055,0.0
OS_Scan,16,1,5,DT,0.50725,0.50725,0.5074216965713778,0.50725,0.5043835514692363,0.014499999999999957,0.50725,0.328113317489624,0.0
OS_Scan,16,1,6,DT,0.50495,0.50495,0.5050251628175595,0.50495,0.5030919003625935,0.00990000000000002,0.50495,0.2968723773956299,0.0
OS_Scan,16,1,7,DT,0.5038,0.5038,0.5038261045933755,0.5038,0.5029521905218513,0.007600000000000051,0.5038,0.24999547004699707,0.0
OS_Scan,16,1,8,DT,0.5075,0.5075,0.5076707559364287,0.5075,0.5047438201179677,0.015000000000000013,0.5075,0.2812073230743408,0.0
OS_Scan,16,1,9,DT,0.5063,0.5063,0.506441085537616,0.5063,0.5035816129123079,0.012599999999999945,0.5063,0.2968590259552002,0.0
