Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HTTP,5,1,0,ET,0.7799259563965446,0.8128061581525543,0.8259596616785947,0.8128061581525543,0.7794907408270837,0.5793928582632016,0.8128061581525543,0.005994319915771484,0.0
HTTP,5,1,1,ET,0.5738379267791033,0.6257292971789102,0.6737908831138741,0.6257292971789102,0.5586475441437273,0.22234950543780652,0.6257292971789102,0.015630483627319336,0.0
HTTP,5,1,2,ET,0.8095433977786919,0.8379986004198741,0.8419795221843003,0.8379986004198741,0.809501621825635,0.6323424740896127,0.8379986004198741,0.006042957305908203,0.0008645057678222656
HTTP,5,1,3,ET,0.5598519127930892,0.6256123163051085,0.7417953667953667,0.6256123163051085,0.5267426594414581,0.216658043742618,0.6256123163051085,0.006995677947998047,0.0
HTTP,5,1,4,ET,0.8078979843685726,0.8365990202939118,0.8410483321987747,0.8365990202939118,0.8078459608666724,0.6293729442970822,0.8365990202939118,0.005003929138183594,0.0009984970092773438
HTTP,5,1,5,ET,0.872069107363225,0.8664308890965444,0.8688544412808885,0.8664308890965444,0.8675716497488113,0.7351637569537637,0.8664308890965445,0.005991458892822266,0.0
HTTP,5,1,6,ET,0.8979843685726039,0.9132260321903429,0.9008,0.9132260321903429,0.8974282544932388,0.7969808850449149,0.9132260321903429,0.00699925422668457,0.0009968280792236328
HTTP,5,1,7,ET,0.7445495680789799,0.7511045089666712,0.7434022399618729,0.7511045089666712,0.7422423035137764,0.48787805287609387,0.7511045089666712,0.015103340148925781,0.0
HTTP,5,1,8,ET,0.6322501028383382,0.6621438718085173,0.6708668197474168,0.6621438718085173,0.6311791059973526,0.2993789132238678,0.6621438718085173,0.010852813720703125,0.0
HTTP,5,1,9,ET,0.9740847387906212,0.9779566130160952,0.9704225352112676,0.9779566130160952,0.973490397272758,0.9470171939070448,0.9779566130160952,0.00584864616394043,0.0
