,precision,recall,f1-score,support
1,0.913165690975911,0.9997901678657074,0.9534269961728379,10008.0
0,0.9997592312602549,0.89969,0.9452962173911954,10000.0
accuracy,0.9497600959616153,0.9497600959616153,0.9497600959616153,0.9497600959616153
macro avg,0.9564624611180829,0.9497400839328536,0.9493616067820166,20008.0
weighted avg,0.9564451493347393,0.9497600959616153,0.9493632322875708,20008.0
