,precision,recall,f1-score,support
1,0.9993104726553634,0.9999500000000001,0.9996301259542675,10000.0
0,0.9957180030092916,0.9439024390243903,0.9690604890914631,123.0
accuracy,0.9992689914057097,0.9992689914057097,0.9992689914057097,0.9992689914057097
macro avg,0.9975142378323275,0.9719262195121953,0.9843453075228654,10123.0
weighted avg,0.9992668221795691,0.9992689914057097,0.999258688106384,10123.0
