Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SCHD,5,1,0,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004655599594116211,0.004853010177612305
SCHD,5,1,1,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004648685455322266,0.005234241485595703
SCHD,5,1,2,ET,0.9996861268047709,0.9998264491496008,0.9983660130718954,0.9998264491496008,0.9990948789066728,0.998189758327623,0.9998264491496008,0.005239963531494141,0.0
SCHD,5,1,3,ET,0.980225988700565,0.8967213114754098,0.9893002717391304,0.8967213114754098,0.937005437383779,0.8741676185269842,0.8967213114754098,0.0,0.008232593536376953
SCHD,5,1,4,ET,0.9894329357606194,0.9448087431693989,0.9942246111619396,0.9448087431693989,0.9678878966731657,0.9357975791960741,0.9448087431693989,0.005067110061645508,0.005280733108520508
SCHD,5,1,5,ET,0.9991630048127224,0.9995371977322689,0.9956663055254604,0.9995371977322689,0.9975922131599231,0.9951844360246809,0.9995371977322689,0.005141496658325195,0.0
SCHD,5,1,6,ET,0.9951872776731534,0.976329181390038,0.9958096115562429,0.976329181390038,0.9858233532837593,0.9716481692489539,0.976329181390038,0.005074262619018555,0.0
SCHD,5,1,7,ET,0.9990583804143126,0.9965477606250106,0.998008281894883,0.9965477606250106,0.9972766647092159,0.9945533309703368,0.9965477606250108,0.00507354736328125,0.00519871711730957
SCHD,5,1,8,ET,0.9972797656413476,0.9862809475307412,0.9979965805510977,0.9862809475307412,0.9920507608952251,0.9841018147146307,0.9862809475307412,0.004071474075317383,0.004565715789794922
SCHD,5,1,9,ET,0.9979075120318058,0.9895596360553314,0.9983457153680494,0.9895596360553314,0.9939033351397525,0.9878067962759063,0.9895596360553315,0.005247592926025391,0.0030727386474609375
