,precision,recall,f1-score,support
1,0.6029758718736377,0.4080507253338457,0.48331942714509585,10409.0
0,0.5210657472738477,0.7008862475237202,0.5963184618820876,9591.0
accuracy,0.5484800000000001,0.5484800000000001,0.5484800000000001,0.5484800000000001
macro avg,0.5620208095737427,0.5544684864287829,0.5398189445135917,20000.0
weighted avg,0.5636958716218083,0.5484800000000001,0.5375081142532201,20000.0
