Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
BF,5,1,0,ET,0.57415,0.5741499999999999,0.7700221418156289,0.5741499999999999,0.4798154579222177,0.1483,0.5741499999999999,0.0,0.015644311904907227
BF,5,1,1,ET,0.8446,0.8446,0.8813939770564185,0.8446,0.8407594213935168,0.6892,0.8446,0.006124019622802734,0.0
BF,5,1,2,ET,0.8575,0.8574999999999999,0.8885289981307571,0.8574999999999999,0.8545969273259423,0.7150000000000001,0.8574999999999999,0.005021095275878906,0.003907442092895508
BF,5,1,3,ET,0.8914,0.8914,0.9105176596222507,0.8914,0.8901207406117051,0.7827999999999999,0.8914,0.015619516372680664,0.0
BF,5,1,4,ET,0.50335,0.50335,0.7508403150554357,0.50335,0.3407348528531043,0.006700000000000039,0.50335,0.015699386596679688,0.0031080245971679688
BF,5,1,5,ET,0.70285,0.70285,0.7060960645405294,0.70285,0.7016753279585447,0.40569999999999995,0.70285,0.002097606658935547,0.0
BF,5,1,6,ET,0.5016,0.5016,0.750400641025641,0.5016,0.3368790612166002,0.0031999999999999806,0.5016,0.002359151840209961,0.0054759979248046875
BF,5,1,7,ET,0.50185,0.50185,0.6021129656420229,0.50185,0.3397870677115755,0.0037000000000000366,0.50185,0.0,0.0
BF,5,1,8,ET,0.5612,0.5612,0.5636919368380799,0.5612,0.5568656094679842,0.12239999999999995,0.5611999999999999,0.01563572883605957,0.0
BF,5,1,9,ET,0.5191,0.5191,0.5224563102490459,0.5191,0.5004337624876366,0.03820000000000001,0.5191,0.0,0.015744924545288086
