Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
OS,5,1,0,ET,0.9496071062521353,0.927250673355001,0.9633612061181013,0.927250673355001,0.9420120648779171,0.8843378210220377,0.9272506733550009,0.03409266471862793,0.009824991226196289
OS,5,1,1,ET,0.8052613597540144,0.7169832650147983,0.8830697474211304,0.7169832650147983,0.7381032878098738,0.5012016466375884,0.7169832650147984,0.044777870178222656,0.00971078872680664
OS,5,1,2,ET,0.9580799453365221,0.9395664666473337,0.9690929987421026,0.9395664666473337,0.9520933601924042,0.90436284935139,0.9395664666473337,0.03000044822692871,0.0052073001861572266
OS,5,1,3,ET,0.8043389135633755,0.7165895669566763,0.8786294774023173,0.7165895669566763,0.7375089475448628,0.49956621823195557,0.7165895669566763,0.029688119888305664,0.010106801986694336
OS,5,1,4,ET,0.9326955927570891,0.9036423051422412,0.9506130769422256,0.9036423051422412,0.9216218970905876,0.8439541243706568,0.9036423051422411,0.03491330146789551,0.009953498840332031
OS,5,1,5,ET,0.9429791595490263,0.951954063556913,0.9295057949595275,0.951954063556913,0.9385075868362447,0.8772678949158612,0.951954063556913,0.03504753112792969,0.009941339492797852
OS,5,1,6,ET,0.9644345746498121,0.9488923477913326,0.9733560720579496,0.9488923477913326,0.9595677930411848,0.919239138912343,0.9488923477913325,0.027292490005493164,0.009995222091674805
OS,5,1,7,ET,0.8563375469764264,0.8101732161179794,0.8676381458052775,0.8101732161179794,0.8287779872820886,0.6606762240459748,0.8101732161179794,0.037981271743774414,0.009855031967163086
OS,5,1,8,ET,0.8941236761188931,0.8490820840220985,0.9232900163490547,0.8490820840220985,0.8727539255558168,0.7483214876105564,0.8490820840220984,0.029903650283813477,0.014882087707519531
OS,5,1,9,ET,0.8903655620088828,0.8596829000257615,0.8943409431477614,0.8596829000257615,0.8732678006717243,0.7473854023388184,0.8596829000257616,0.029976606369018555,0.010003328323364258
