Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
MHDis,5,1,0,ET,0.9995060752741283,0.9796747967479675,0.9997501249375312,0.9796747967479675,0.9895015872587869,0.9790032833944865,0.9796747967479675,0.0,0.0
MHDis,5,1,1,ET,0.9992097204386051,0.9714947154471545,0.9953767056005713,0.9714947154471545,0.9831333933153388,0.9662670395520044,0.9714947154471545,0.0,0.0
MHDis,5,1,2,ET,0.9992097204386051,0.967479674796748,0.9996003197442047,0.967479674796748,0.9829933572789371,0.96598717169036,0.967479674796748,0.0,0.0
MHDis,5,1,3,ET,0.9991109354934308,0.9634146341463414,0.9995504046358278,0.9634146341463414,0.9807877594323062,0.9615761751789355,0.9634146341463414,0.003000497817993164,0.0008263587951660156
MHDis,5,1,4,ET,0.9991109354934308,0.9674296747967479,0.9952899349765509,0.9674296747967479,0.980946626839602,0.9618936441725386,0.967429674796748,0.00299835205078125,0.002000570297241211
MHDis,5,1,5,ET,0.9995060752741283,0.9796747967479675,0.9997501249375312,0.9796747967479675,0.9895015872587869,0.9790032833944865,0.9796747967479675,0.002991199493408203,0.002004861831665039
MHDis,5,1,6,ET,0.9992097204386051,0.9714947154471545,0.9953767056005713,0.9714947154471545,0.9831333933153388,0.9662670395520044,0.9714947154471545,0.0,0.01574397087097168
MHDis,5,1,7,ET,0.9989133656030821,0.959299593495935,0.9951144846830835,0.959299593495935,0.976518372639485,0.9530375474409211,0.959299593495935,0.0,0.01561284065246582
MHDis,5,1,8,ET,0.9995060752741283,0.983689837398374,0.9956333933153387,0.983689837398374,0.9895869529035666,0.9791739443681186,0.983689837398374,0.0,0.0
MHDis,5,1,9,ET,0.9994072903289538,0.975609756097561,0.9997001798920648,0.975609756097561,0.987350044986504,0.9747002796640033,0.975609756097561,0.0066144466400146484,0.0
