Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
SP,5,1,0,ET,0.6343231664896928,0.5548274939823482,0.8085387830221233,0.5548274939823482,0.48041946674290226,0.12675435263903656,0.5548274939823482,0.004129886627197266,0.0022611618041992188
SP,5,1,1,ET,0.6343231664896928,0.5548274939823482,0.8085387830221233,0.5548274939823482,0.48041946674290226,0.12675435263903656,0.5548274939823482,0.0,0.006795167922973633
SP,5,1,2,ET,0.9996338471678078,0.9995677557361998,0.9996759245987576,0.9995677557361998,0.999621745707036,0.9992434914811285,0.9995677557361998,0.0,0.00829315185546875
SP,5,1,3,ET,0.9999633847167808,0.9999689325214365,0.9999554287751827,0.9999689325214365,0.9999621791723592,0.9999243583448232,0.9999689325214365,0.004756450653076172,0.0
SP,5,1,4,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SP,5,1,5,ET,0.9999633847167808,0.9999554248016403,0.9999689344516931,0.9999554248016403,0.9999621781505992,0.999924356301303,0.9999554248016403,0.0016341209411621094,0.0022466182708740234
SP,5,1,6,ET,0.9867452674746439,0.9838772859136091,0.9889839698571457,0.9838772859136091,0.9862392904806805,0.9724835445084445,0.9838772859136092,0.004658699035644531,0.0
SP,5,1,7,ET,0.993372633737322,0.9943767863800175,0.9920600105281628,0.9943767863800175,0.9931707247794795,0.9863420677184519,0.9943767863800175,0.0,0.005304098129272461
SP,5,1,8,ET,0.9998535388671231,0.9998757300857463,0.9998217627662418,0.9998757300857463,0.9998487228164412,0.9996974456395858,0.9998757300857463,0.005047798156738281,0.0
SP,5,1,9,ET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008233308792114258
