Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
IRIS_10X10_CV,,1,0,DT,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9,,0.0009100437164306641,0.0
IRIS_10X10_CV,,2,0,DT,0.9,0.8956228956228957,0.9027777777777778,0.8956228956228957,0.8976982097186701,0.848993288590604,,0.0,0.0
IRIS_10X10_CV,,3,0,DT,0.9666666666666667,0.9722222222222222,0.9629629629629629,0.9722222222222222,0.9658994032395567,0.9496644295302014,,0.0,0.0
IRIS_10X10_CV,,4,0,DT,0.9333333333333333,0.9166666666666666,0.9555555555555556,0.9166666666666666,0.9285714285714285,0.8958333333333334,,0.0,0.0
IRIS_10X10_CV,,5,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0009970664978027344,0.0
IRIS_10X10_CV,,1,1,DT,0.9666666666666667,0.9629629629629629,0.9666666666666667,0.9629629629629629,0.9628482972136223,0.9494949494949495,,0.0,0.0
IRIS_10X10_CV,,2,1,DT,0.9666666666666667,0.9777777777777779,0.9722222222222222,0.9777777777777779,0.9740129935032483,0.9446494464944649,,0.0,0.0
IRIS_10X10_CV,,3,1,DT,0.9,0.8962962962962964,0.8962962962962964,0.8962962962962964,0.8947368421052632,0.8497495826377296,,0.0,0.0
IRIS_10X10_CV,,4,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_10X10_CV,,5,1,DT,0.9333333333333333,0.9333333333333332,0.9393939393939394,0.9333333333333332,0.9296296296296296,0.9,,0.0,0.0
IRIS_10X10_CV,,1,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_10X10_CV,,2,2,DT,0.9666666666666667,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9682539682539683,0.9499165275459098,,0.0009989738464355469,0.0
IRIS_10X10_CV,,3,2,DT,0.9,0.9090909090909092,0.9285714285714285,0.9090909090909092,0.9073684210526315,0.8484848484848485,,0.0,0.0
IRIS_10X10_CV,,4,2,DT,0.9333333333333333,0.9373219373219372,0.9373219373219372,0.9373219373219372,0.9373219373219372,0.8976109215017065,,0.0,0.0
IRIS_10X10_CV,,5,2,DT,0.9333333333333333,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.919047619047619,0.8972602739726028,,0.0,0.0
IRIS_10X10_CV,,1,3,DT,0.9666666666666667,0.9696969696969697,0.9722222222222222,0.9696969696969697,0.9696342305037957,0.9494949494949495,,0.0,0.0
IRIS_10X10_CV,,2,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_10X10_CV,,3,3,DT,0.9666666666666667,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9682539682539683,0.9499165275459098,,0.0,0.0
IRIS_10X10_CV,,4,3,DT,0.9333333333333333,0.9220779220779222,0.9220779220779222,0.9220779220779222,0.9220779220779222,0.8976109215017065,,0.0,0.0
IRIS_10X10_CV,,5,3,DT,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.95,,0.0,0.0
IRIS_10X10_CV,,1,4,DT,0.9333333333333333,0.9351851851851851,0.9351851851851851,0.9351851851851851,0.9351851851851851,0.898989898989899,,0.0,0.0
IRIS_10X10_CV,,2,4,DT,0.9,0.923076923076923,0.9,0.923076923076923,0.8976982097186701,0.85,,0.0010063648223876953,0.0
IRIS_10X10_CV,,3,4,DT,0.9333333333333333,0.9487179487179488,0.9166666666666666,0.9487179487179488,0.9246031746031745,0.8979591836734694,,0.0009996891021728516,0.0
IRIS_10X10_CV,,4,4,DT,0.9666666666666667,0.9629629629629629,0.9696969696969697,0.9629629629629629,0.9645191409897292,0.949748743718593,,0.0,0.0
IRIS_10X10_CV,,5,4,DT,0.9333333333333333,0.9393939393939394,0.9444444444444445,0.9393939393939394,0.9363636363636364,0.9,,0.0,0.0
IRIS_10X10_CV,,1,5,DT,0.9666666666666667,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9710144927536232,0.948892674616695,,0.0,0.0
IRIS_10X10_CV,,2,5,DT,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9301587301587301,0.8936170212765957,,0.0,0.0
