,precision,recall,f1-score,support
Benign,0.990152401460168,0.9967581047381546,0.9933653832113555,401.0
SP,0.9998816003772297,0.9996266278116748,0.9997539862966132,10981.0
accuracy,0.9995255666842381,0.9995255666842381,0.9995255666842381,0.9995255666842381
macro avg,0.9950170009186987,0.9981923662749148,0.9965596847539843,11382.0
weighted avg,0.9995388303222532,0.9995255666842381,0.9995289089958586,11382.0
